Demographic information
Twenties,"15,884",31.96%,94.12%,992,28.10%,5.88%,"16,876  31.71%"
Thirties,"14,245",28.66%,92.48%,"1,158",32.80%,7.52%,"15,403  28.94%"
Forties,"11,423",22.99%,92.22%,964,27.31%,7.78%,"12,387  23.27%"
Fifties,"4,186",8.42%,94.56%,241,6.83%,5.44%,"4,427  8.32%"
Sixties,896,1.80%,96.55%,32,0.91%,3.45%,928  1.74%
Seventy +,164,0.33%,95.91%,7,0.20%,4.09%,171  0.32%
Total Reported,"49,696",100%,93.37%,"3,530",100%,6.63%,"53,226  100%"
Not Reported,0,0,0
Grand Total,"49,696","3,530","53,226"
Mean(average),,36.01,36.44,36.03
Median (middle),,35,36,35
Mode(most frequent),,27,26,27
"",,Male,,,Female,,Total
Race Group,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 White,"18,479",37.35%,90.78%,"1,877",53.37%,9.22%,"20,356  38.42%"
2 Black,"30,894",62.45%,94.97%,"1,635",46.49%,5.03%,"32,529  61.39%"
3 Indian,54,.11%,96.43%,2,.06%,3.57%,56  .11%
6 Asian,42,.08%,93.33%,3,.09%,6.67%,45  .08%
Total Reported,"49,469",100%,93.36%,"3,517",100%,6.64%,"52,986  100%"
Not Reported,227,13,240
Grand Total,"49,696","3,530","53,226"
Mode (most frequent),Black,White,Black
"",,Male,,,Female,,Total
Hispanic Origin,Count,Col %,Row %,Count,Col %,Row %,Total Col %
Non Hispanic,"47,466",95.51%,93.25%,"3,438",97.39%,6.75%,"50,904  95.64%"
Hispanic,"2,230",4.49%,96.04%,92,2.61%,3.96%,"2,322  4.36%"
Total Reported,"49,696",100%,93.37%,"3,530",100%,6.63%,"53,226  100%"
"",,Male,,,Female,,Total
Marital Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Single,"29,436",61.08%,94.43%,"1,736",49.89%,5.57%,"31,172  60.32%"
2 Married,"6,102",12.66%,91.68%,554,15.92%,8.32%,"6,656  12.88%"
3 Separated,"2,557",5.31%,86.07%,414,11.90%,13.93%,"2,971  5.75%"
4 Divorced,"6,041",12.53%,92.33%,502,14.43%,7.67%,"6,543  12.66%"
5 Widowed,594,1.23%,80.71%,142,4.08%,19.29%,736  1.42%
6 Common Law,"3,464",7.19%,96.33%,132,3.79%,3.67%,"3,596  6.96%"
Total Reported,"48,194",100%,93.27%,"3,480",100%,6.73%,"51,674  100%"
Not Reported,"1,502",50,"1,552"
Grand Total,"49,696","3,530","53,226"
Mode (most frequent),Single,Single,Single
"",,Male,,,Female,,Total
Number of Children,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0,"19,925",40.62%,96.27%,772,21.94%,3.73%,"20,697  39.37%"
1,"11,099",22.63%,94.61%,632,17.96%,5.39%,"11,731  22.32%"
2,"8,329",16.98%,90.64%,860,24.45%,9.36%,"9,189  17.48%"
3,"4,976",10.15%,87.84%,689,19.58%,12.16%,"5,665  10.78%"
4,"2,419",4.93%,88.74%,307,8.73%,11.26%,"2,726  5.19%"
5,"1,251",2.55%,89.29%,150,4.26%,10.71%,"1,401  2.67%"
6,556,1.13%,89.97%,62,1.76%,10.03%,618  1.18%
7,256,0.52%,90.78%,26,0.74%,9.22%,282  0.54%
8,108,0.22%,92.31%,9,0.26%,7.69%,117  0.22%
9,52,0.11%,94.55%,3,0.09%,5.45%,55  0.10%
10,26,0.05%,78.79%,7,0.20%,21.21%,33  0.06%
Over 10,51,0.10%,98.08%,1,0.03%,1.92%,52  0.10%
Total Reported,"49,048",100%,93.31%,"3,518",100%,6.69%,"52,566  100.0%"
Not Reported,647,12,659
Grand Total,"49,695","3,530","53,225"
Mean(average),,1.35,2.03,1.39
Median (middle),,1,2,1
Mode(most frequent),,0,2,0
"",,Male,,,Female,,Total
Religious Affiliation,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Islam,"1,435",3.37%,98.56%,21,.62%,1.44%,"1,456  3.17%"
2 Catholic,"2,159",5.07%,92.74%,169,4.96%,7.26%,"2,328  5.06%"
3 Baptist,"20,782",48.80%,91.33%,"1,972",57.86%,8.67%,"22,754  49.48%"
4 Methodist,914,2.15%,87.55%,130,3.81%,12.45%,"1,044  2.27%"
5 Episcopln,59,.14%,89.39%,7,.21%,10.61%,66  .14%
6 Presbytrn,110,.26%,94.02%,7,.21%,5.98%,117  .25%
7 Chc Of God,530,1.24%,88.93%,66,1.94%,11.07%,596  1.30%
8 Holiness,"1,580",3.71%,87.53%,225,6.60%,12.47%,"1,805  3.92%"
9 Jewish,50,.12%,96.15%,2,.06%,3.85%,52  .11%
10 Anglican,7,.02%,87.50%,1,.03%,12.50%,8  .02%
11 Grk Orthdx,9,.02%,81.82%,2,.06%,18.18%,11  .02%
12 Hindu,8,.02%,100.00%,,,,8  .02%
13 Buddhist,51,.12%,98.08%,1,.03%,1.92%,52  .11%
14 Taoist,4,.01%,100.00%,,,,4  .01%
15 Shintoist,7,.02%,100.00%,,,,7  .02%
16 Seven D Ad,147,.35%,94.84%,8,.23%,5.16%,155  .34%
17 Jehovah Wt,406,.95%,92.06%,35,1.03%,7.94%,441  .96%
18 Latr Day S,53,.12%,94.64%,3,.09%,5.36%,56  .12%
20 Other Prot,"6,305",14.81%,90.80%,639,18.75%,9.20%,"6,944  15.10%"
96 None,"7,966",18.71%,98.52%,120,3.52%,1.48%,"8,086  17.58%"
Total Reported,"42,582",100%,92.59%,"3,408",100%,7.41%,"45,990  100%"
Not Reported,"7,114",122,"7,236"
Grand Total,"49,696","3,530","53,226"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Appling,97,.20%,93.27%,7,.20%,6.73%,104  .20%
2 Atkinson,38,.08%,95.00%,2,.06%,5.00%,40  .08%
3 Bacon,58,.12%,95.08%,3,.09%,4.92%,61  .12%
4 Baker,8,.02%,100.00%,,,,8  .02%
5 Baldwin,284,.60%,94.67%,16,.46%,5.33%,300  .59%
6 Banks,60,.13%,92.31%,5,.14%,7.69%,65  .13%
7 Barrow,266,.56%,91.72%,24,.69%,8.28%,290  .57%
8 Bartow,539,1.14%,87.64%,76,2.19%,12.36%,615  1.21%
9 Ben Hill,213,.45%,91.03%,21,.60%,8.97%,234  .46%
10 Berrien,72,.15%,91.14%,7,.20%,8.86%,79  .16%
11 Bibb,"1,177",2.48%,95.07%,61,1.75%,4.93%,"1,238  2.43%"
12 Bleckley,84,.18%,88.42%,11,.32%,11.58%,95  .19%
13 Brantley,52,.11%,91.23%,5,.14%,8.77%,57  .11%
14 Brooks,69,.15%,98.57%,1,.03%,1.43%,70  .14%
15 Bryan,100,.21%,94.34%,6,.17%,5.66%,106  .21%
16 Bulloch,353,.74%,94.13%,22,.63%,5.87%,375  .74%
17 Burke,185,.39%,95.36%,9,.26%,4.64%,194  .38%
18 Butts,150,.32%,94.34%,9,.26%,5.66%,159  .31%
19 Calhoun,44,.09%,97.78%,1,.03%,2.22%,45  .09%
20 Camden,111,.23%,95.69%,5,.14%,4.31%,116  .23%
21 Candler,86,.18%,94.51%,5,.14%,5.49%,91  .18%
22 Carroll,514,1.08%,89.70%,59,1.70%,10.30%,573  1.13%
23 Catoosa,199,.42%,86.90%,30,.86%,13.10%,229  .45%
24 Charlton,36,.08%,100.00%,,,,36  .07%
25 Chatham,"2,261",4.77%,94.88%,122,3.51%,5.12%,"2,383  4.68%"
26 Chattahoochee,18,.04%,85.71%,3,.09%,14.29%,21  .04%
27 Chattooga,221,.47%,91.32%,21,.60%,8.68%,242  .48%
28 Cherokee,420,.89%,89.55%,49,1.41%,10.45%,469  .92%
29 Clarke,507,1.07%,94.24%,31,.89%,5.76%,538  1.06%
30 Clay,15,.03%,93.75%,1,.03%,6.25%,16  .03%
31 Clayton,"1,381",2.91%,94.14%,86,2.47%,5.86%,"1,467  2.88%"
32 Clinch,42,.09%,91.30%,4,.12%,8.70%,46  .09%
33 Cobb,"2,035",4.29%,91.05%,200,5.75%,8.95%,"2,235  4.39%"
34 Coffee,225,.47%,89.64%,26,.75%,10.36%,251  .49%
35 Colquitt,287,.61%,94.10%,18,.52%,5.90%,305  .60%
36 Columbia,184,.39%,92.00%,16,.46%,8.00%,200  .39%
37 Cook,118,.25%,92.19%,10,.29%,7.81%,128  .25%
38 Coweta,456,.96%,90.48%,48,1.38%,9.52%,504  .99%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
39 Crawford,33,.07%,89.19%,4,.12%,10.81%,37  .07%
40 Crisp,232,.49%,94.31%,14,.40%,5.69%,246  .48%
41 Dade,67,.14%,97.10%,2,.06%,2.90%,69  .14%
42 Dawson,81,.17%,93.10%,6,.17%,6.90%,87  .17%
43 Decatur,255,.54%,93.41%,18,.52%,6.59%,273  .54%
44 Dekalb,"2,520",5.31%,94.63%,143,4.11%,5.37%,"2,663  5.23%"
45 Dodge,146,.31%,94.19%,9,.26%,5.81%,155  .30%
46 Dooly,74,.16%,96.10%,3,.09%,3.90%,77  .15%
47 Dougherty,995,2.10%,93.34%,71,2.04%,6.66%,"1,066  2.09%"
48 Douglas,579,1.22%,91.18%,56,1.61%,8.82%,635  1.25%
49 Early,78,.16%,98.73%,1,.03%,1.27%,79  .16%
50 Echols,6,.01%,100.00%,,,,6  .01%
51 Effingham,138,.29%,90.20%,15,.43%,9.80%,153  .30%
52 Elbert,150,.32%,94.34%,9,.26%,5.66%,159  .31%
53 Emanuel,141,.30%,93.38%,10,.29%,6.62%,151  .30%
54 Evans,95,.20%,97.94%,2,.06%,2.06%,97  .19%
55 Fannin,98,.21%,93.33%,7,.20%,6.67%,105  .21%
56 Fayette,141,.30%,90.38%,15,.43%,9.62%,156  .31%
57 Floyd,691,1.46%,90.09%,76,2.19%,9.91%,767  1.51%
58 Forsyth,178,.38%,89.90%,20,.58%,10.10%,198  .39%
59 Franklin,128,.27%,92.09%,11,.32%,7.91%,139  .27%
60 Fulton,"5,572",11.75%,95.48%,264,7.59%,4.52%,"5,836  11.47%"
61 Gilmer,102,.22%,93.58%,7,.20%,6.42%,109  .21%
62 Glascock,7,.01%,100.00%,,,,7  .01%
63 Glynn,389,.82%,95.34%,19,.55%,4.66%,408  .80%
64 Gordon,292,.62%,90.97%,29,.83%,9.03%,321  .63%
65 Grady,182,.38%,91.92%,16,.46%,8.08%,198  .39%
66 Greene,88,.19%,93.62%,6,.17%,6.38%,94  .18%
67 Gwinnett,"1,459",3.08%,93.65%,99,2.85%,6.35%,"1,558  3.06%"
68 Habersham,119,.25%,93.70%,8,.23%,6.30%,127  .25%
69 Hall,667,1.41%,91.37%,63,1.81%,8.63%,730  1.43%
70 Hancock,64,.13%,98.46%,1,.03%,1.54%,65  .13%
71 Haralson,126,.27%,90.65%,13,.37%,9.35%,139  .27%
72 Harris,83,.18%,94.32%,5,.14%,5.68%,88  .17%
73 Hart,97,.20%,95.10%,5,.14%,4.90%,102  .20%
74 Heard,55,.12%,94.83%,3,.09%,5.17%,58  .11%
75 Henry,486,1.02%,90.84%,49,1.41%,9.16%,535  1.05%
76 Houston,528,1.11%,93.95%,34,.98%,6.05%,562  1.10%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
77 Irwin,67,.14%,100.00%,,,,67  .13%
78 Jackson,204,.43%,91.07%,20,.58%,8.93%,224  .44%
79 Jasper,66,.14%,97.06%,2,.06%,2.94%,68  .13%
80 Jeff Davis,75,.16%,96.15%,3,.09%,3.85%,78  .15%
81 Jefferson,111,.23%,95.69%,5,.14%,4.31%,116  .23%
82 Jenkins,67,.14%,93.06%,5,.14%,6.94%,72  .14%
83 Johnson,53,.11%,89.83%,6,.17%,10.17%,59  .12%
84 Jones,72,.15%,93.51%,5,.14%,6.49%,77  .15%
85 Lamar,79,.17%,96.34%,3,.09%,3.66%,82  .16%
86 Lanier,36,.08%,80.00%,9,.26%,20.00%,45  .09%
87 Laurens,301,.63%,92.62%,24,.69%,7.38%,325  .64%
88 Lee,62,.13%,98.41%,1,.03%,1.59%,63  .12%
89 Liberty,248,.52%,93.94%,16,.46%,6.06%,264  .52%
90 Lincoln,41,.09%,100.00%,,,,41  .08%
91 Long,37,.08%,88.10%,5,.14%,11.90%,42  .08%
92 Lowndes,533,1.12%,95.01%,28,.81%,4.99%,561  1.10%
93 Lumpkin,82,.17%,89.13%,10,.29%,10.87%,92  .18%
94 Macon,87,.18%,95.60%,4,.12%,4.40%,91  .18%
95 Madison,116,.24%,89.92%,13,.37%,10.08%,129  .25%
96 Marion,41,.09%,95.35%,2,.06%,4.65%,43  .08%
97 Mcduffie,162,.34%,95.86%,7,.20%,4.14%,169  .33%
98 Mcintosh,60,.13%,89.55%,7,.20%,10.45%,67  .13%
99 Meriwether,194,.41%,94.17%,12,.35%,5.83%,206  .40%
100 Miller,32,.07%,94.12%,2,.06%,5.88%,34  .07%
101 Mitchell,177,.37%,90.77%,18,.52%,9.23%,195  .38%
102 Monroe,136,.29%,92.52%,11,.32%,7.48%,147  .29%
103 Montgomery,39,.08%,95.12%,2,.06%,4.88%,41  .08%
104 Morgan,73,.15%,90.12%,8,.23%,9.88%,81  .16%
105 Murray,212,.45%,89.45%,25,.72%,10.55%,237  .47%
106 Muscogee,"1,536",3.24%,93.09%,114,3.28%,6.91%,"1,650  3.24%"
107 Newton,494,1.04%,91.99%,43,1.24%,8.01%,537  1.06%
108 Oconee,49,.10%,92.45%,4,.12%,7.55%,53  .10%
109 Oglethorpe,48,.10%,94.12%,3,.09%,5.88%,51  .10%
110 Paulding,239,.50%,90.19%,26,.75%,9.81%,265  .52%
111 Peach,112,.24%,95.73%,5,.14%,4.27%,117  .23%
112 Pickens,88,.19%,87.13%,13,.37%,12.87%,101  .20%
113 Pierce,58,.12%,93.55%,4,.12%,6.45%,62  .12%
114 Pike,59,.12%,95.16%,3,.09%,4.84%,62  .12%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
115 Polk,191,.40%,90.95%,19,.55%,9.05%,210  .41%
116 Pulaski,82,.17%,88.17%,11,.32%,11.83%,93  .18%
117 Putnam,133,.28%,97.79%,3,.09%,2.21%,136  .27%
118 Quitman,12,.03%,85.71%,2,.06%,14.29%,14  .03%
119 Rabun,63,.13%,88.73%,8,.23%,11.27%,71  .14%
120 Randolph,43,.09%,95.56%,2,.06%,4.44%,45  .09%
121 Richmond,"1,799",3.79%,94.34%,108,3.11%,5.66%,"1,907  3.75%"
122 Rockdale,304,.64%,91.84%,27,.78%,8.16%,331  .65%
123 Schley,21,.04%,100.00%,,,,21  .04%
124 Screven,121,.26%,94.53%,7,.20%,5.47%,128  .25%
125 Seminole,57,.12%,89.06%,7,.20%,10.94%,64  .13%
126 Spalding,523,1.10%,91.59%,48,1.38%,8.41%,571  1.12%
127 Stephens,165,.35%,91.16%,16,.46%,8.84%,181  .36%
128 Stewart,36,.08%,97.30%,1,.03%,2.70%,37  .07%
129 Sumter,237,.50%,93.68%,16,.46%,6.32%,253  .50%
130 Talbot,48,.10%,92.31%,4,.12%,7.69%,52  .10%
131 Taliaferro,8,.02%,100.00%,,,,8  .02%
132 Tattnall,137,.29%,93.20%,10,.29%,6.80%,147  .29%
133 Taylor,62,.13%,92.54%,5,.14%,7.46%,67  .13%
134 Telfair,133,.28%,93.01%,10,.29%,6.99%,143  .28%
135 Terrell,75,.16%,94.94%,4,.12%,5.06%,79  .16%
136 Thomas,283,.60%,93.71%,19,.55%,6.29%,302  .59%
137 Tift,294,.62%,96.71%,10,.29%,3.29%,304  .60%
138 Toombs,233,.49%,92.83%,18,.52%,7.17%,251  .49%
139 Towns,24,.05%,92.31%,2,.06%,7.69%,26  .05%
140 Treutlen,57,.12%,96.61%,2,.06%,3.39%,59  .12%
141 Troup,599,1.26%,91.73%,54,1.55%,8.27%,653  1.28%
142 Turner,64,.13%,95.52%,3,.09%,4.48%,67  .13%
143 Twiggs,52,.11%,96.30%,2,.06%,3.70%,54  .11%
144 Union,61,.13%,91.04%,6,.17%,8.96%,67  .13%
145 Upson,222,.47%,92.89%,17,.49%,7.11%,239  .47%
146 Walker,320,.67%,91.17%,31,.89%,8.83%,351  .69%
147 Walton,271,.57%,94.76%,15,.43%,5.24%,286  .56%
148 Ware,289,.61%,92.93%,22,.63%,7.07%,311  .61%
149 Warren,44,.09%,91.67%,4,.12%,8.33%,48  .09%
150 Washington,121,.26%,94.53%,7,.20%,5.47%,128  .25%
151 Wayne,154,.32%,90.06%,17,.49%,9.94%,171  .34%
152 Webster,9,.02%,90.00%,1,.03%,10.00%,10  .02%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
153 Wheeler,18,.04%,90.00%,2,.06%,10.00%,20  .04%
154 White,77,.16%,86.52%,12,.35%,13.48%,89  .17%
155 Whitfield,655,1.38%,90.10%,72,2.07%,9.90%,727  1.43%
156 Wilcox,55,.12%,93.22%,4,.12%,6.78%,59  .12%
157 Wilkes,59,.12%,92.19%,5,.14%,7.81%,64  .13%
158 Wilkinson,71,.15%,88.75%,9,.26%,11.25%,80  .16%
159 Worth,114,.24%,94.21%,7,.20%,5.79%,121  .24%
160 Unknown,"2,770",5.84%,92.43%,227,6.53%,7.57%,"2,997  5.89%"
Total Rported,"47,419",100%,93.17%,"3,477",100%,6.83%,"50,896  100%"
Not Reported,"2,277",53,"2,330"
Grand Total,"49,696","3,530","53,226"
Mode,(most frequent),Fulton,Fulton,Fulton
"",,Male,,,Female,,Total
Environment to age 16,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Rural/Farm,"1,570",3.29%,91.17%,152,4.39%,8.83%,"1,722  3.37%"
2 Rural/Nfarm,"2,415",5.07%,87.00%,361,10.43%,13.00%,"2,776  5.43%"
3 S.M.S.A,"15,829",33.22%,96.05%,651,18.81%,3.95%,"16,480  32.24%"
4 Urban,"10,678",22.41%,90.26%,"1,152",33.29%,9.74%,"11,830  23.14%"
5 Small Town,"17,160",36.01%,93.74%,"1,145",33.08%,6.26%,"18,305  35.81%"
Total Reported,"47,652",100%,93.23%,"3,461",100%,6.77%,"51,113  100%"
Not Reported,"2,044",69,"2,113"
Grand Total,"49,696","3,530","53,226"
Mode (most frequent),Small Town,Urban,Small Town
"",,Male,,,Female,,Total
Guardian Status To Age 16,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Orphanage,43,.14%,95.56%,2,.17%,4.44%,45  .14%
2 Father Only,944,3.04%,96.52%,34,2.86%,3.48%,978  3.03%
3 Both Parents,"12,720",40.93%,95.81%,556,46.76%,4.19%,"13,276  41.15%"
4 Mother Only,"13,088",42.12%,97.22%,374,31.46%,2.78%,"13,462  41.72%"
6 Oth Female,776,2.50%,95.45%,37,3.11%,4.55%,813  2.52%
7 Oth Male,135,.43%,97.12%,4,.34%,2.88%,139  .43%
8 Step-Parents,362,1.16%,100.00%,,,,362  1.12%
9 Foster Home,448,1.44%,96.34%,17,1.43%,3.66%,465  1.44%
10Grand Parents,"2,559",8.23%,93.94%,165,13.88%,6.06%,"2,724  8.44%"
Total Reported,"31,075",100%,96.31%,"1,189",100%,3.69%,"32,264  100%"
Not Reported,"18,621","2,341","20,962"
Grand Total,"49,696","3,530","53,226"
Mode (most frequent),Mother Only,Both Parents,Mother Only
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Full Time,"22,661",51.91%,96.19%,898,48.02%,3.81%,"23,559  51.75%"
2 Part Time,"3,509",8.04%,97.66%,84,4.49%,2.34%,"3,593  7.89%"
3 Unempl < 6m,"4,753",10.89%,96.68%,163,8.72%,3.32%,"4,916  10.80%"
4 Unempl > 6m,"7,387",16.92%,96.13%,297,15.88%,3.87%,"7,684  16.88%"
5 Never Workd,"3,403",7.79%,95.38%,165,8.82%,4.62%,"3,568  7.84%"
6 Student,366,.84%,87.14%,54,2.89%,12.86%,420  .92%
7 Incapable,"1,579",3.62%,88.31%,209,11.18%,11.69%,"1,788  3.93%"
Total Reported,"43,658",100%,95.89%,"1,870",100%,4.11%,"45,528  100%"
Not Reported,"6,038","1,660","7,698"
Grand Total,"49,696","3,530","53,226"
Mode (most frequent),Full Time,Full Time,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
13,1,0.01%,100.00%,,,,1  0.01%
14,13,0.03%,92.86%,1,0.03%,7.14%,14  0.03%
15,61,0.12%,100.00%,,,,61  0.11%
16,184,0.37%,95.34%,9,0.25%,4.66%,193  0.36%
17,811,1.63%,96.43%,30,0.85%,3.57%,841  1.58%
18,"1,560",3.14%,97.32%,43,1.22%,2.68%,"1,603  3.01%"
19,"2,046",4.12%,96.65%,71,2.01%,3.35%,"2,117  3.98%"
20,"2,131",4.29%,95.52%,100,2.83%,4.48%,"2,231  4.19%"
21,"2,092",4.21%,95.44%,100,2.83%,4.56%,"2,192  4.12%"
22,"2,147",4.32%,95.68%,97,2.75%,4.32%,"2,244  4.22%"
23,"2,053",4.13%,94.13%,128,3.63%,5.87%,"2,181  4.10%"
24,"2,000",4.02%,92.51%,162,4.59%,7.49%,"2,162  4.06%"
25,"2,060",4.15%,94.45%,121,3.43%,5.55%,"2,181  4.10%"
26,"1,963",3.95%,94.42%,116,3.29%,5.58%,"2,079  3.91%"
27,"1,826",3.67%,94.08%,115,3.26%,5.92%,"1,941  3.65%"
28,"1,698",3.42%,93.86%,111,3.14%,6.14%,"1,809  3.40%"
29,"1,629",3.28%,93.25%,118,3.34%,6.75%,"1,747  3.28%"
30,"1,575",3.17%,93.03%,118,3.34%,6.97%,"1,693  3.18%"
31,"1,519",3.06%,93.94%,98,2.78%,6.06%,"1,617  3.04%"
32,"1,401",2.82%,93.78%,93,2.63%,6.22%,"1,494  2.81%"
33,"1,395",2.81%,93.00%,105,2.97%,7.00%,"1,500  2.82%"
34,"1,399",2.82%,93.27%,101,2.86%,6.73%,"1,500  2.82%"
35,"1,350",2.72%,90.66%,139,3.94%,9.34%,"1,489  2.80%"
36,"1,365",2.75%,91.06%,134,3.80%,8.94%,"1,499  2.82%"
37,"1,204",2.42%,92.47%,98,2.78%,7.53%,"1,302  2.45%"
38,"1,176",2.37%,90.95%,117,3.31%,9.05%,"1,293  2.43%"
39,"1,229",2.47%,91.17%,119,3.37%,8.83%,"1,348  2.53%"
40,"1,143",2.30%,91.66%,104,2.95%,8.34%,"1,247  2.34%"
41,"1,151",2.32%,89.57%,134,3.80%,10.43%,"1,285  2.41%"
42,"1,071",2.16%,89.77%,122,3.46%,10.23%,"1,193  2.24%"
43,"1,018",2.05%,90.89%,102,2.89%,9.11%,"1,120  2.10%"
44,895,1.80%,88.97%,111,3.14%,11.03%,"1,006  1.89%"
45,903,1.82%,91.77%,81,2.29%,8.23%,984  1.85%
46,747,1.50%,91.10%,73,2.07%,8.90%,820  1.54%
47,654,1.32%,91.34%,62,1.76%,8.66%,716  1.35%
48,626,1.26%,91.25%,60,1.70%,8.75%,686  1.29%
49,542,1.09%,92.81%,42,1.19%,7.19%,584  1.10%
50,497,1.00%,95.03%,26,0.74%,4.97%,523  0.98%
51,416,0.84%,91.23%,40,1.13%,8.77%,456  0.86%
52,398,0.80%,93.87%,26,0.74%,6.13%,424  0.80%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
53,306,0.62%,93.58%,21,0.59%,6.42%,327  0.61%
54,210,0.42%,91.30%,20,0.57%,8.70%,230  0.43%
55,211,0.42%,95.48%,10,0.28%,4.52%,221  0.42%
56,179,0.36%,93.72%,12,0.34%,6.28%,191  0.36%
57,142,0.29%,94.04%,9,0.25%,5.96%,151  0.28%
58,128,0.26%,95.52%,6,0.17%,4.48%,134  0.25%
59,105,0.21%,93.75%,7,0.20%,6.25%,112  0.21%
60,77,0.15%,96.25%,3,0.08%,3.75%,80  0.15%
61,59,0.12%,95.16%,3,0.08%,4.84%,62  0.12%
62,55,0.11%,98.21%,1,0.03%,1.79%,56  0.11%
63,60,0.12%,96.77%,2,0.06%,3.23%,62  0.12%
64,40,0.08%,95.24%,2,0.06%,4.76%,42  0.08%
65,31,0.06%,96.88%,1,0.03%,3.13%,32  0.06%
66,25,0.05%,96.15%,1,0.03%,3.85%,26  0.05%
67,24,0.05%,100.00%,,,,24  0.05%
68,20,0.04%,100.00%,,,,20  0.04%
69,23,0.05%,95.83%,1,0.03%,4.17%,24  0.05%
70,8,0.02%,80.00%,2,0.06%,20.00%,10  0.02%
71,7,0.01%,100.00%,,,,7  0.01%
72,6,0.01%,100.00%,,,,6  0.01%
73,6,0.01%,100.00%,,,,6  0.01%
74,5,0.01%,83.33%,1,0.03%,16.67%,6  0.01%
75,4,0.01%,100.00%,,,,4  0.01%
76,5,0.01%,100.00%,,,,5  0.01%
78,3,0.01%,100.00%,,,,3  0.01%
79,4,0.01%,80.00%,1,0.03%,20.00%,5  0.01%
80,1,0.01%,100.00%,,,,1  0.01%
81,1,0.01%,100.00%,,,,1  0.01%
82,1,0.01%,100.00%,,,,1  0.01%
84,1,0.01%,100.00%,,,,1  0.01%
