Demographic information
"4  Current age, broken out in ten year age groups"
5  Race group
"6  Marital status, self-reported at entry to prison"
"7  Number of children, self-reported at entry to prison"
"8  Religious affiliation, self-reported at entry to prison"
9  Home county - self-reported at entry to prison
"14  Employment status before prison, self-reported at entry to prison"
15  Age at admission
"17  Height, measured at entry to prison"
"19  Weight, measured at entry to prison"
20  Military service
Correctional information
21  Type of admission to prison
22  Current / last institution type
23  Institution type - transitional centers
24  Institution type - county prisons
26  Institution type - state prisons
28  Institution type - private prisons
29  Institution type - inmate boot camp
30  Number of disciplinary reports
31  Number of transfers
32  Number of escapes
33  Split sentence - Probation to follow
34  Probable future release type of still active inmates
35  Time served in current (or last) institution
"Educational, psychological and physical information"
36  Highest grade level attained
37  Culture fair IQ scores
38  Wide Range Achievement Test (WRAT) reading score
39  Wide Range Achievement Test (WRAT) math score
"Educational, psychological and physical information"
40  Wide Range Achievement Test (WRAT) spelling score
41  Current / last mental health treatment level
42  PULHESDWIT medical scale - 'P' overall condition ('P'hysical)
43  PULHESDWIT medical scale - 'U' upper body
44  PULHESDWIT medical scale - 'L' lower body
45  PULHESDWIT medical scale - 'H' hearing
46  PULHESDWIT medical scale - 'E' vision
47  PULHESDWIT medical scale -'S' psychiatric
48  PULHESDWIT medical scale - 'D' dental
49  PULHESDWIT medical scale - 'W' work ability
50  PULHESDWIT medical scale - 'I' impairment
51  PULHESDWIT medical scale - 'T' transportability
Crimes and criminal history information
52  Number of prior Georgia incarcerations
53  Prison sentence in years
"54  Primary offense, broken out into felonies vs misdemeanors"
"55  Primary offense, broken out into six broad crime categories"
"56  Primary offense, detailed offense code"
64  County of conviction of primary offense
69  Circuit of conviction of primary offense
71  Years served (jail + prison) in this incarceration
Medical information
72  Results of most recent HIV test
73  Results of most recent tuberculosis test
74  Results of most recent syphilis test
75  Results of most recent Hepatitis-C test
"",,Male,,,Female,,Total
Marital Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0 Unknown,478,.96%,93.91%,31,.87%,6.09%,509  .95%
D Divorced,"4,554",9.12%,89.56%,531,14.94%,10.44%,"5,085  9.50%"
M Married,"6,674",13.36%,91.83%,594,16.71%,8.17%,"7,268  13.58%"
S Separated,"1,733",3.47%,85.12%,303,8.53%,14.88%,"2,036  3.80%"
U Unmarried,"36,052",72.17%,94.88%,"1,944",54.70%,5.12%,"37,996  71.01%"
W Widow,466,.93%,75.53%,151,4.25%,24.47%,617  1.15%
Total Reported,"49,957",100%,93.36%,"3,554",100%,6.64%,"53,511  100%"
Not Reported,0,0,0
Grand Total,"49,957","3,554","53,511"
Mode (most frequent),Unmarried,Unmarried,Unmarried
"",,Male,,,Female,,Total
Number of Children,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0,"20,160",40.77%,94.26%,"1,227",34.56%,5.74%,"21,387  40.35%"
1,"11,061",22.37%,94.18%,684,19.27%,5.82%,"11,745  22.16%"
2,"8,082",16.34%,91.45%,756,21.30%,8.55%,"8,838  16.67%"
3,"4,980",10.07%,91.28%,476,13.41%,8.72%,"5,456  10.29%"
4,"2,490",5.04%,91.38%,235,6.62%,8.62%,"2,725  5.14%"
5,"1,285",2.60%,93.45%,90,2.54%,6.55%,"1,375  2.59%"
6,652,1.32%,93.14%,48,1.35%,6.86%,700  1.32%
7,322,0.65%,94.71%,18,0.51%,5.29%,340  0.64%
8,162,0.33%,93.64%,11,0.31%,6.36%,173  0.33%
9,94,0.19%,97.92%,2,0.06%,2.08%,96  0.18%
10,70,0.14%,98.59%,1,0.03%,1.41%,71  0.13%
Over 10,94,0.19%,97.92%,2,0.06%,2.08%,96  0.18%
Total Reported,"49,452",100%,93.30%,"3,550",100%,6.70%,"53,002  100%"
Not Reported,505,4,509
Grand Total,"49,957","3,554","53,511"
Mean(average),,1.39,1.57,1.40
Median (middle),,1,1,1
Mode(most frequent),,0,0,0
"",,Male,,,Female,,Total
Religious Affiliation,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Islam,989,4.85%,96.68%,34,1.29%,3.32%,"1,023  4.44%"
2 Catholic,"1,036",5.08%,87.21%,152,5.79%,12.79%,"1,188  5.16%"
3 Baptist,"11,179",54.77%,85.30%,"1,927",73.35%,14.70%,"13,106  56.89%"
4 Methodist,416,2.04%,85.42%,71,2.70%,14.58%,487  2.11%
5 Episcopln,47,.23%,90.38%,5,.19%,9.62%,52  .23%
6 Presbytrn,64,.31%,91.43%,6,.23%,8.57%,70  .30%
7 Chc Of God,396,1.94%,89.59%,46,1.75%,10.41%,442  1.92%
8 Holiness,670,3.28%,82.51%,142,5.41%,17.49%,812  3.52%
9 Jewish,40,.20%,75.47%,13,.49%,24.53%,53  .23%
10 Anglican,17,.08%,94.44%,1,.04%,5.56%,18  .08%
11 Grk Orthdx,6,.03%,85.71%,1,.04%,14.29%,7  .03%
12 Hindu,7,.03%,100.00%,,,,7  .03%
13 Buddhist,34,.17%,72.34%,13,.49%,27.66%,47  .20%
14 Taoist,2,.01%,66.67%,1,.04%,33.33%,3  .01%
15 Shintoist,5,.02%,100.00%,,,,5  .02%
16 Seven D Ad,65,.32%,92.86%,5,.19%,7.14%,70  .30%
17 Jehovah Wt,267,1.31%,89.30%,32,1.22%,10.70%,299  1.30%
18 Latr Day S,27,.13%,84.38%,5,.19%,15.63%,32  .14%
20 Other Prot,"2,635",12.91%,94.61%,150,5.71%,5.39%,"2,785  12.09%"
96 None,"2,508",12.29%,99.09%,23,.88%,.91%,"2,531  10.99%"
Total Reported,"20,410",100%,88.6%,"2,627",100%,11.4%,"23,037  100%"
Not Reported,"29,547",927,"30,474"
Grand Total,"49,957","3,554","53,511"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
000 Unknown,"5,562",11.13%,92.59%,445,12.52%,7.41%,"6,007  11.23%"
001 Appling County,114,.23%,94.21%,7,.20%,5.79%,121  .23%
002 Atkinson County,38,.08%,92.68%,3,.08%,7.32%,41  .08%
003 Bacon County,84,.17%,97.67%,2,.06%,2.33%,86  .16%
004 Baker County,21,.04%,95.45%,1,.03%,4.55%,22  .04%
005 Baldwin County,224,.45%,91.06%,22,.62%,8.94%,246  .46%
006 Banks County,60,.12%,90.91%,6,.17%,9.09%,66  .12%
007 Barrow County,271,.54%,93.45%,19,.53%,6.55%,290  .54%
008 Bartow County,497,.99%,86.14%,80,2.25%,13.86%,577  1.08%
009 Ben Hill County,204,.41%,91.89%,18,.51%,8.11%,222  .41%
010 Berrien County,76,.15%,95.00%,4,.11%,5.00%,80  .15%
011 Bibb County,"1,094",2.19%,96.05%,45,1.27%,3.95%,"1,139  2.13%"
012 Bleckley County,56,.11%,94.92%,3,.08%,5.08%,59  .11%
013 Brantley County,62,.12%,89.86%,7,.20%,10.14%,69  .13%
014 Brooks County,175,.35%,97.77%,4,.11%,2.23%,179  .33%
015 Bryan County,97,.19%,97.00%,3,.08%,3.00%,100  .19%
016 Bulloch County,359,.72%,94.23%,22,.62%,5.77%,381  .71%
017 Burke County,219,.44%,96.05%,9,.25%,3.95%,228  .43%
018 Butts County,134,.27%,95.04%,7,.20%,4.96%,141  .26%
019 Calhoun County,71,.14%,98.61%,1,.03%,1.39%,72  .13%
020 Camden County,139,.28%,92.67%,11,.31%,7.33%,150  .28%
021 Candler County,103,.21%,84.43%,19,.53%,15.57%,122  .23%
022 Carroll County,517,1.03%,90.23%,56,1.58%,9.77%,573  1.07%
023 Catoosa County,221,.44%,90.57%,23,.65%,9.43%,244  .46%
024 Charlton County,42,.08%,89.36%,5,.14%,10.64%,47  .09%
025 Chatham County,"1,774",3.55%,96.68%,61,1.72%,3.32%,"1,835  3.43%"
026 Chattahoochee County,28,.06%,93.33%,2,.06%,6.67%,30  .06%
027 Chattooga County,228,.46%,90.12%,25,.70%,9.88%,253  .47%
028 Cherokee County,422,.84%,91.34%,40,1.13%,8.66%,462  .86%
029 Clarke County,443,.89%,91.91%,39,1.10%,8.09%,482  .90%
030 Clay County,30,.06%,93.75%,2,.06%,6.25%,32  .06%
031 Clayton County,"1,493",2.99%,94.67%,84,2.36%,5.33%,"1,577  2.95%"
032 Clinch County,46,.09%,90.20%,5,.14%,9.80%,51  .10%
033 Cobb County,"2,028",4.06%,91.27%,194,5.46%,8.73%,"2,222  4.15%"
034 Coffee County,261,.52%,94.22%,16,.45%,5.78%,277  .52%
035 Colquitt County,228,.46%,95.00%,12,.34%,5.00%,240  .45%
036 Columbia County,290,.58%,90.06%,32,.90%,9.94%,322  .60%
037 Cook County,144,.29%,97.30%,4,.11%,2.70%,148  .28%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
038 Coweta County,417,.83%,93.29%,30,.84%,6.71%,447  .84%
039 Crawford County,37,.07%,90.24%,4,.11%,9.76%,41  .08%
040 Crisp County,227,.45%,97.42%,6,.17%,2.58%,233  .44%
041 Dade County,62,.12%,87.32%,9,.25%,12.68%,71  .13%
042 Dawson County,100,.20%,91.74%,9,.25%,8.26%,109  .20%
043 Decatur County,245,.49%,93.16%,18,.51%,6.84%,263  .49%
044 Dekalb County,"3,045",6.10%,94.39%,181,5.09%,5.61%,"3,226  6.03%"
045 Dodge County,119,.24%,90.15%,13,.37%,9.85%,132  .25%
046 Dooly County,82,.16%,95.35%,4,.11%,4.65%,86  .16%
047 Dougherty County,855,1.71%,94.16%,53,1.49%,5.84%,908  1.70%
048 Douglas County,636,1.27%,94.08%,40,1.13%,5.92%,676  1.26%
049 Early County,83,.17%,92.22%,7,.20%,7.78%,90  .17%
050 Echols County,6,.01%,100.00%,,,,6  .01%
051 Effingham County,185,.37%,94.39%,11,.31%,5.61%,196  .37%
052 Elbert County,124,.25%,93.23%,9,.25%,6.77%,133  .25%
053 Emanuel County,159,.32%,95.21%,8,.23%,4.79%,167  .31%
054 Evans County,79,.16%,96.34%,3,.08%,3.66%,82  .15%
055 Fannin County,88,.18%,87.13%,13,.37%,12.87%,101  .19%
056 Fayette County,176,.35%,87.13%,26,.73%,12.87%,202  .38%
057 Floyd County,742,1.49%,90.16%,81,2.28%,9.84%,823  1.54%
058 Forsyth County,235,.47%,91.44%,22,.62%,8.56%,257  .48%
059 Franklin County,118,.24%,90.08%,13,.37%,9.92%,131  .24%
060 Fulton County,"5,082",10.17%,95.60%,234,6.58%,4.40%,"5,316  9.93%"
061 Gilmer County,103,.21%,94.50%,6,.17%,5.50%,109  .20%
062 Glascock County,14,.03%,93.33%,1,.03%,6.67%,15  .03%
063 Glynn County,408,.82%,94.23%,25,.70%,5.77%,433  .81%
064 Gordon County,290,.58%,87.35%,42,1.18%,12.65%,332  .62%
065 Grady County,148,.30%,95.48%,7,.20%,4.52%,155  .29%
066 Greene County,109,.22%,92.37%,9,.25%,7.63%,118  .22%
067 Gwinnett County,"1,683",3.37%,92.12%,144,4.05%,7.88%,"1,827  3.41%"
068 Habersham County,102,.20%,86.44%,16,.45%,13.56%,118  .22%
069 Hall County,606,1.21%,92.52%,49,1.38%,7.48%,655  1.22%
070 Hancock County,58,.12%,93.55%,4,.11%,6.45%,62  .12%
071 Haralson County,175,.35%,93.58%,12,.34%,6.42%,187  .35%
072 Harris County,91,.18%,91.92%,8,.23%,8.08%,99  .19%
073 Hart County,148,.30%,96.10%,6,.17%,3.90%,154  .29%
074 Heard County,53,.11%,96.36%,2,.06%,3.64%,55  .10%
075 Henry County,548,1.10%,92.72%,43,1.21%,7.28%,591  1.10%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
076 Houston County,541,1.08%,92.96%,41,1.15%,7.04%,582  1.09%
077 Irwin County,69,.14%,95.83%,3,.08%,4.17%,72  .13%
078 Jackson County,230,.46%,92.74%,18,.51%,7.26%,248  .46%
079 Jasper County,78,.16%,92.86%,6,.17%,7.14%,84  .16%
080 Jeff Davis County,88,.18%,96.70%,3,.08%,3.30%,91  .17%
081 Jefferson County,180,.36%,96.77%,6,.17%,3.23%,186  .35%
082 Jenkins County,63,.13%,95.45%,3,.08%,4.55%,66  .12%
083 Johnson County,37,.07%,86.05%,6,.17%,13.95%,43  .08%
084 Jones County,123,.25%,91.79%,11,.31%,8.21%,134  .25%
085 Lamar County,65,.13%,91.55%,6,.17%,8.45%,71  .13%
086 Lanier County,35,.07%,94.59%,2,.06%,5.41%,37  .07%
087 Laurens County,274,.55%,95.14%,14,.39%,4.86%,288  .54%
088 Lee County,94,.19%,93.07%,7,.20%,6.93%,101  .19%
089 Liberty County,228,.46%,94.61%,13,.37%,5.39%,241  .45%
090 Lincoln County,24,.05%,88.89%,3,.08%,11.11%,27  .05%
091 Long County,45,.09%,84.91%,8,.23%,15.09%,53  .10%
092 Lowndes County,462,.92%,95.45%,22,.62%,4.55%,484  .90%
093 Lumpkin County,100,.20%,93.46%,7,.20%,6.54%,107  .20%
094 Macon County,77,.15%,96.25%,3,.08%,3.75%,80  .15%
095 Madison County,158,.32%,94.61%,9,.25%,5.39%,167  .31%
096 Marion County,43,.09%,89.58%,5,.14%,10.42%,48  .09%
097 Mcduffie County,150,.30%,95.54%,7,.20%,4.46%,157  .29%
098 Mcintosh County,62,.12%,100.00%,,,,62  .12%
099 Meriwether County,156,.31%,91.76%,14,.39%,8.24%,170  .32%
100 Miller County,32,.06%,91.43%,3,.08%,8.57%,35  .07%
101 Mitchell County,162,.32%,94.74%,9,.25%,5.26%,171  .32%
102 Monroe County,120,.24%,96.00%,5,.14%,4.00%,125  .23%
103 Montgomery County,61,.12%,89.71%,7,.20%,10.29%,68  .13%
104 Morgan County,109,.22%,95.61%,5,.14%,4.39%,114  .21%
105 Murray County,161,.32%,93.60%,11,.31%,6.40%,172  .32%
106 Muscogee County,"1,040",2.08%,95.41%,50,1.41%,4.59%,"1,090  2.04%"
107 Newton County,553,1.11%,91.71%,50,1.41%,8.29%,603  1.13%
108 Oconee County,39,.08%,88.64%,5,.14%,11.36%,44  .08%
109 Oglethorpe County,70,.14%,95.89%,3,.08%,4.11%,73  .14%
110 Paulding County,308,.62%,91.12%,30,.84%,8.88%,338  .63%
111 Peach County,118,.24%,96.72%,4,.11%,3.28%,122  .23%
112 Pickens County,100,.20%,88.50%,13,.37%,11.50%,113  .21%
113 Pierce County,85,.17%,91.40%,8,.23%,8.60%,93  .17%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
114 Pike County,50,.10%,94.34%,3,.08%,5.66%,53  .10%
115 Polk County,239,.48%,93.36%,17,.48%,6.64%,256  .48%
116 Pulaski County,69,.14%,95.83%,3,.08%,4.17%,72  .13%
117 Putnam County,157,.31%,92.90%,12,.34%,7.10%,169  .32%
118 Quitman County,18,.04%,94.74%,1,.03%,5.26%,19  .04%
119 Rabun County,44,.09%,86.27%,7,.20%,13.73%,51  .10%
120 Randolph County,65,.13%,95.59%,3,.08%,4.41%,68  .13%
121 Richmond County,"1,710",3.42%,94.74%,95,2.67%,5.26%,"1,805  3.37%"
122 Rockdale County,368,.74%,92.70%,29,.82%,7.30%,397  .74%
123 Schley County,18,.04%,90.00%,2,.06%,10.00%,20  .04%
124 Screven County,124,.25%,95.38%,6,.17%,4.62%,130  .24%
125 Seminole County,62,.12%,92.54%,5,.14%,7.46%,67  .13%
126 Spalding County,462,.92%,94.09%,29,.82%,5.91%,491  .92%
127 Stephens County,127,.25%,90.71%,13,.37%,9.29%,140  .26%
128 Stewart County,28,.06%,100.00%,,,,28  .05%
129 Sumter County,192,.38%,94.58%,11,.31%,5.42%,203  .38%
130 Talbot County,43,.09%,95.56%,2,.06%,4.44%,45  .08%
131 Taliaferro County,18,.04%,94.74%,1,.03%,5.26%,19  .04%
132 Tattnall County,159,.32%,97.55%,4,.11%,2.45%,163  .30%
133 Taylor County,57,.11%,90.48%,6,.17%,9.52%,63  .12%
134 Telfair County,99,.20%,91.67%,9,.25%,8.33%,108  .20%
135 Terrell County,80,.16%,91.95%,7,.20%,8.05%,87  .16%
136 Thomas County,193,.39%,93.69%,13,.37%,6.31%,206  .38%
137 Tift County,304,.61%,96.51%,11,.31%,3.49%,315  .59%
138 Toombs County,311,.62%,91.47%,29,.82%,8.53%,340  .64%
139 Towns County,29,.06%,90.63%,3,.08%,9.38%,32  .06%
140 Treutlen County,69,.14%,93.24%,5,.14%,6.76%,74  .14%
141 Troup County,492,.98%,91.62%,45,1.27%,8.38%,537  1.00%
142 Turner County,60,.12%,90.91%,6,.17%,9.09%,66  .12%
143 Twiggs County,59,.12%,95.16%,3,.08%,4.84%,62  .12%
144 Union County,54,.11%,76.06%,17,.48%,23.94%,71  .13%
145 Upson County,144,.29%,90.57%,15,.42%,9.43%,159  .30%
146 Walker County,350,.70%,92.59%,28,.79%,7.41%,378  .71%
147 Walton County,430,.86%,91.49%,40,1.13%,8.51%,470  .88%
148 Ware County,264,.53%,94.62%,15,.42%,5.38%,279  .52%
149 Warren County,29,.06%,96.67%,1,.03%,3.33%,30  .06%
150 Washington County,178,.36%,91.75%,16,.45%,8.25%,194  .36%
151 Wayne County,188,.38%,92.61%,15,.42%,7.39%,203  .38%
"",,Male,,,Female,,Total,
Home County,Count,Col %,Row %,Count,Col %,Row %,Total,Col %
152 Webster County,9,.02%,100.00%,,,,9,.02%
153 Wheeler County,20,.04%,95.24%,1,.03%,4.76%,21,.04%
154 White County,88,.18%,87.13%,13,.37%,12.87%,101,.19%
155 Whitfield County,402,.80%,88.35%,53,1.49%,11.65%,455,.85%
156 Wilcox County,58,.12%,93.55%,4,.11%,6.45%,62,.12%
157 Wilkes County,65,.13%,94.20%,4,.11%,5.80%,69,.13%
158 Wilkinson County,51,.10%,94.44%,3,.08%,5.56%,54,.10%
159 Worth County,103,.21%,93.64%,7,.20%,6.36%,110,.21%
999 Other Custody/Out Of,185,.37%,92.04%,16,.45%,7.96%,201,.38%
State,,,,,,,,
Total Rported,"49,957",100%,93.36%,"3,554",100%,6.64%,"53,511",100%
Not Reported,0,0,0
Grand Total,"49,957","3,554","53,511"
Mode,(most frequent),Fulton County,Fulton County,Fulton County
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
01 Full Time,"18,412",44.90%,95.47%,874,27.65%,4.53%,"19,286  43.67%"
02 Part Time,"3,405",8.30%,93.88%,222,7.02%,6.12%,"3,627  8.21%"
03 Unempl < 6M,"2,598",6.34%,97.49%,67,2.12%,2.51%,"2,665  6.03%"
04 Unempl > 6M,"9,341",22.78%,87.46%,"1,339",42.36%,12.54%,"10,680  24.18%"
05 Never Worked,"4,266",10.40%,94.84%,232,7.34%,5.16%,"4,498  10.18%"
06 Student,"1,153",2.81%,96.16%,46,1.46%,3.84%,"1,199  2.71%"
07 Incapable,"1,827",4.46%,82.74%,381,12.05%,17.26%,"2,208  5.00%"
20 UNKNOWN,2,.01%,100.00%,,,,2  .01%
Total Reported,"41,004",100%,92.84%,"3,161",100%,7.16%,"44,165  100%"
Not Reported,"8,955",393,"9,348"
Grand Total,"49,959","3,554","53,513"
Mode (most frequent),Full Time,Unempl > 6M,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
14,17,0.03%,89.47%,2,0.06%,10.53%,19  0.04%
15,58,0.12%,98.31%,1,0.03%,1.69%,59  0.11%
16,181,0.36%,97.31%,5,0.14%,2.69%,186  0.35%
17,716,1.43%,96.24%,28,0.79%,3.76%,744  1.39%
18,"1,333",2.67%,97.09%,40,1.13%,2.91%,"1,373  2.57%"
19,"1,990",3.98%,96.60%,70,1.97%,3.40%,"2,060  3.85%"
20,"2,224",4.45%,95.45%,106,2.98%,4.55%,"2,330  4.35%"
21,"2,207",4.42%,95.38%,107,3.01%,4.62%,"2,314  4.32%"
22,"2,309",4.62%,95.33%,113,3.18%,4.67%,"2,422  4.53%"
23,"2,115",4.23%,93.79%,140,3.94%,6.21%,"2,255  4.21%"
24,"2,043",4.09%,93.20%,149,4.19%,6.80%,"2,192  4.10%"
25,"1,889",3.78%,93.05%,141,3.97%,6.95%,"2,030  3.79%"
26,"1,844",3.69%,93.84%,121,3.41%,6.16%,"1,965  3.67%"
27,"1,797",3.60%,92.82%,139,3.91%,7.18%,"1,936  3.62%"
28,"1,700",3.40%,93.10%,126,3.55%,6.90%,"1,826  3.41%"
29,"1,675",3.35%,92.80%,130,3.66%,7.20%,"1,805  3.37%"
30,"1,667",3.34%,93.76%,111,3.12%,6.24%,"1,778  3.32%"
31,"1,537",3.08%,92.20%,130,3.66%,7.80%,"1,667  3.12%"
32,"1,461",2.92%,91.83%,130,3.66%,8.17%,"1,591  2.97%"
33,"1,455",2.91%,91.91%,128,3.60%,8.09%,"1,583  2.96%"
34,"1,421",2.84%,92.33%,118,3.32%,7.67%,"1,539  2.88%"
35,"1,315",2.63%,92.35%,109,3.07%,7.65%,"1,424  2.66%"
36,"1,292",2.59%,93.35%,92,2.59%,6.65%,"1,384  2.59%"
37,"1,143",2.29%,91.81%,102,2.87%,8.19%,"1,245  2.33%"
38,"1,078",2.16%,92.29%,90,2.53%,7.71%,"1,168  2.18%"
39,"1,026",2.05%,91.94%,90,2.53%,8.06%,"1,116  2.09%"
40,"1,003",2.01%,92.19%,85,2.39%,7.81%,"1,088  2.03%"
41,972,1.95%,92.48%,79,2.22%,7.52%,"1,051  1.96%"
42,902,1.81%,93.09%,67,1.89%,6.91%,969  1.81%
43,897,1.80%,90.24%,97,2.73%,9.76%,994  1.86%
44,806,1.61%,90.97%,80,2.25%,9.03%,886  1.66%
45,805,1.61%,91.37%,76,2.14%,8.63%,881  1.65%
46,685,1.37%,91.58%,63,1.77%,8.42%,748  1.40%
47,714,1.43%,92.97%,54,1.52%,7.03%,768  1.44%
48,680,1.36%,91.89%,60,1.69%,8.11%,740  1.38%
49,636,1.27%,93.26%,46,1.29%,6.74%,682  1.27%
50,541,1.08%,91.39%,51,1.44%,8.61%,592  1.11%
51,472,0.94%,91.83%,42,1.18%,8.17%,514  0.96%
52,462,0.92%,90.41%,49,1.38%,9.59%,511  0.95%
53,435,0.87%,90.25%,47,1.32%,9.75%,482  0.90%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
54,383,0.77%,92.51%,31,0.87%,7.49%,414  0.77%
55,328,0.66%,94.52%,19,0.53%,5.48%,347  0.65%
56,291,0.58%,94.17%,18,0.51%,5.83%,309  0.58%
57,227,0.45%,93.42%,16,0.45%,6.58%,243  0.45%
58,205,0.41%,96.70%,7,0.20%,3.30%,212  0.40%
59,179,0.36%,93.23%,13,0.37%,6.77%,192  0.36%
60,143,0.29%,94.70%,8,0.23%,5.30%,151  0.28%
61,129,0.26%,96.27%,5,0.14%,3.73%,134  0.25%
62,107,0.21%,97.27%,3,0.08%,2.73%,110  0.21%
63,81,0.16%,95.29%,4,0.11%,4.71%,85  0.16%
64,84,0.17%,97.67%,2,0.06%,2.33%,86  0.16%
65,49,0.10%,92.45%,4,0.11%,7.55%,53  0.10%
66,47,0.09%,100.00%,,,,47  0.09%
67,35,0.07%,94.59%,2,0.06%,5.41%,37  0.07%
68,29,0.06%,96.67%,1,0.03%,3.33%,30  0.06%
69,31,0.06%,100.00%,,,,31  0.06%
70,25,0.05%,92.59%,2,0.06%,7.41%,27  0.05%
71,11,0.02%,100.00%,,,,11  0.02%
72,21,0.04%,91.30%,2,0.06%,8.70%,23  0.04%
73,8,0.02%,100.00%,,,,8  0.01%
74,8,0.02%,80.00%,2,0.06%,20.00%,10  0.02%
75,8,0.02%,100.00%,,,,8  0.01%
76,8,0.02%,100.00%,,,,8  0.01%
77,6,0.01%,100.00%,,,,6  0.01%
78,1,0.01%,100.00%,,,,1  0.01%
79,2,0.01%,100.00%,,,,2  0.01%
80,1,0.01%,100.00%,,,,1  0.01%
81,2,0.01%,100.00%,,,,2  0.01%
82,2,0.01%,100.00%,,,,2  0.01%
84,2,0.01%,100.00%,,,,2  0.01%
