Demographic information
"4  Marital status, self-reported at entry to prison"
"5  Current age, broken out in ten year age groups"
6  Race group
"7  Marital status, self-reported at entry to prison"
"8  Number of Inmates with Dependents, self-reported at entry to prison"
"9  Religious affiliation, self-reported at entry to prison"
10  Home county - self-reported at entry to prison
"15  Employment status before prison, self-reported at entry to prison"
16  Age at admission
18  Age at admission
"21  Height, measured at entry to prison"
"22  Height, measured at entry to prison"
"24  Weight, measured at entry to prison"
25  Military service
Correctional information
26  Type of admission to prison
27  Current / last supervision level
28  Current / last supervision level
29  Current / last institution type
30  Institution type - transitional centers
31  Institution type - county prisons
33  Institution type - state prisons
35  Institution type - private prisons
36  Institution type - inmate boot camp
37  Number of disciplinary reports
38  Number of transfers
39  Number of escapes
40  Number of escapes
41  Split sentence - Probation to follow
42  Probable future release type of still active inmates
Correctional information
43  Time served in current (or last) institution
"Educational, psychological and physical information"
44  Highest grade level attained
45  Culture fair IQ scores
46  Wide Range Achievement Test (WRAT) reading score
47  Wide Range Achievement Test (WRAT) math score
48  Wide Range Achievement Test (WRAT) spelling score
49  Current / last mental health treatment level
50  PULHESDWIT medical scale - 'P' overall condition ('P'hysical)
51  PULHESDWIT medical scale - 'U' upper body
52  PULHESDWIT medical scale - 'L' lower body
53  PULHESDWIT medical scale - 'H' hearing
54  PULHESDWIT medical scale - 'E' vision
55  PULHESDWIT medical scale -'S' psychiatric
56  PULHESDWIT medical scale - 'D' dental
57  PULHESDWIT medical scale - 'W' work ability
58  PULHESDWIT medical scale - 'I' impairment
59  PULHESDWIT medical scale - 'T' transportability
Crimes and criminal history information
60  Number of prior Georgia incarcerations
61  Prison sentence in years
"62  Primary offense, broken out into felonies vs misdemeanors"
"63  Primary offense, broken out into six broad crime categories"
"64  Primary offense, detailed offense code"
72  County of conviction of primary offense
77  Circuit of conviction of primary offense
79  Years served (jail + prison) in this incarceration
Medical information
80  Results of most recent HIV test
81  Results of most recent tuberculosis test
"",,Male,,,Female,,Total
Total Reported,"21,503",100%,90.18%,"2,341",100%,9.82%,"23,844  100%"
Not Reported,"29,330","1,590","30,920"
Grand Total,"50,833","3,931","54,764"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
000 Unknown,"7,414",14.59%,92.02%,643,16.36%,7.98%,"8,057  14.71%"
001 Appling County,135,.27%,95.07%,7,.18%,4.93%,142  .26%
002 Atkinson County,38,.07%,90.48%,4,.10%,9.52%,42  .08%
003 Bacon County,71,.14%,92.21%,6,.15%,7.79%,77  .14%
004 Baker County,19,.04%,95.00%,1,.03%,5.00%,20  .04%
005 Baldwin County,247,.49%,92.16%,21,.53%,7.84%,268  .49%
006 Banks County,69,.14%,86.25%,11,.28%,13.75%,80  .15%
007 Barrow County,314,.62%,90.23%,34,.86%,9.77%,348  .64%
008 Bartow County,532,1.05%,86.93%,80,2.04%,13.07%,612  1.12%
009 Ben Hill County,184,.36%,93.40%,13,.33%,6.60%,197  .36%
010 Berrien County,76,.15%,93.83%,5,.13%,6.17%,81  .15%
011 Bibb County,"1,112",2.19%,95.04%,58,1.48%,4.96%,"1,170  2.14%"
012 Bleckley County,66,.13%,89.19%,8,.20%,10.81%,74  .14%
013 Brantley County,82,.16%,82.00%,18,.46%,18.00%,100  .18%
014 Brooks County,195,.38%,99.49%,1,.03%,.51%,196  .36%
015 Bryan County,84,.17%,93.33%,6,.15%,6.67%,90  .16%
016 Bulloch County,343,.67%,93.72%,23,.59%,6.28%,366  .67%
017 Burke County,234,.46%,97.50%,6,.15%,2.50%,240  .44%
018 Butts County,130,.26%,93.53%,9,.23%,6.47%,139  .25%
019 Calhoun County,67,.13%,93.06%,5,.13%,6.94%,72  .13%
020 Camden County,138,.27%,92.00%,12,.31%,8.00%,150  .27%
021 Candler County,100,.20%,95.24%,5,.13%,4.76%,105  .19%
022 Carroll County,550,1.08%,90.02%,61,1.55%,9.98%,611  1.12%
023 Catoosa County,225,.44%,87.21%,33,.84%,12.79%,258  .47%
024 Charlton County,43,.08%,91.49%,4,.10%,8.51%,47  .09%
025 Chatham County,"1,615",3.18%,95.62%,74,1.88%,4.38%,"1,689  3.08%"
026 Chattahoochee County,23,.05%,95.83%,1,.03%,4.17%,24  .04%
027 Chattooga County,202,.40%,87.83%,28,.71%,12.17%,230  .42%
028 Cherokee County,385,.76%,89.53%,45,1.14%,10.47%,430  .79%
029 Clarke County,503,.99%,93.67%,34,.86%,6.33%,537  .98%
030 Clay County,47,.09%,88.68%,6,.15%,11.32%,53  .10%
031 Clayton County,"1,429",2.81%,93.09%,106,2.70%,6.91%,"1,535  2.80%"
032 Clinch County,56,.11%,90.32%,6,.15%,9.68%,62  .11%
033 Cobb County,"1,714",3.37%,92.05%,148,3.76%,7.95%,"1,862  3.40%"
034 Coffee County,268,.53%,92.41%,22,.56%,7.59%,290  .53%
035 Colquitt County,200,.39%,94.79%,11,.28%,5.21%,211  .39%
036 Columbia County,308,.61%,91.12%,30,.76%,8.88%,338  .62%
037 Cook County,128,.25%,93.43%,9,.23%,6.57%,137  .25%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
038 Coweta County,503,.99%,94.73%,28,.71%,5.27%,531  .97%
039 Crawford County,44,.09%,89.80%,5,.13%,10.20%,49  .09%
040 Crisp County,227,.45%,95.38%,11,.28%,4.62%,238  .43%
041 Dade County,61,.12%,91.04%,6,.15%,8.96%,67  .12%
042 Dawson County,77,.15%,89.53%,9,.23%,10.47%,86  .16%
043 Decatur County,211,.42%,95.48%,10,.25%,4.52%,221  .40%
044 Dekalb County,"2,847",5.60%,94.99%,150,3.82%,5.01%,"2,997  5.47%"
045 Dodge County,138,.27%,91.39%,13,.33%,8.61%,151  .28%
046 Dooly County,93,.18%,93.94%,6,.15%,6.06%,99  .18%
047 Dougherty County,798,1.57%,95.34%,39,.99%,4.66%,837  1.53%
048 Douglas County,508,1.00%,91.70%,46,1.17%,8.30%,554  1.01%
049 Early County,67,.13%,89.33%,8,.20%,10.67%,75  .14%
050 Echols County,7,.01%,100.00%,,,,7  .01%
051 Effingham County,210,.41%,92.92%,16,.41%,7.08%,226  .41%
052 Elbert County,113,.22%,90.40%,12,.31%,9.60%,125  .23%
053 Emanuel County,169,.33%,90.86%,17,.43%,9.14%,186  .34%
054 Evans County,65,.13%,89.04%,8,.20%,10.96%,73  .13%
055 Fannin County,93,.18%,95.88%,4,.10%,4.12%,97  .18%
056 Fayette County,153,.30%,88.44%,20,.51%,11.56%,173  .32%
057 Floyd County,693,1.36%,88.85%,87,2.21%,11.15%,780  1.42%
058 Forsyth County,202,.40%,89.78%,23,.59%,10.22%,225  .41%
059 Franklin County,124,.24%,87.94%,17,.43%,12.06%,141  .26%
060 Fulton County,"4,770",9.38%,95.44%,228,5.80%,4.56%,"4,998  9.13%"
061 Gilmer County,86,.17%,86.87%,13,.33%,13.13%,99  .18%
062 Glascock County,9,.02%,81.82%,2,.05%,18.18%,11  .02%
063 Glynn County,407,.80%,94.21%,25,.64%,5.79%,432  .79%
064 Gordon County,302,.59%,89.09%,37,.94%,10.91%,339  .62%
065 Grady County,102,.20%,94.44%,6,.15%,5.56%,108  .20%
066 Greene County,88,.17%,90.72%,9,.23%,9.28%,97  .18%
067 Gwinnett County,"1,798",3.54%,93.31%,129,3.28%,6.69%,"1,927  3.52%"
068 Habersham County,117,.23%,86.03%,19,.48%,13.97%,136  .25%
069 Hall County,605,1.19%,90.57%,63,1.60%,9.43%,668  1.22%
070 Hancock County,54,.11%,91.53%,5,.13%,8.47%,59  .11%
071 Haralson County,132,.26%,90.41%,14,.36%,9.59%,146  .27%
072 Harris County,96,.19%,96.00%,4,.10%,4.00%,100  .18%
073 Hart County,145,.29%,93.55%,10,.25%,6.45%,155  .28%
074 Heard County,57,.11%,93.44%,4,.10%,6.56%,61  .11%
075 Henry County,595,1.17%,92.53%,48,1.22%,7.47%,643  1.17%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
076 Houston County,532,1.05%,90.94%,53,1.35%,9.06%,585  1.07%
077 Irwin County,61,.12%,92.42%,5,.13%,7.58%,66  .12%
078 Jackson County,260,.51%,93.19%,19,.48%,6.81%,279  .51%
079 Jasper County,84,.17%,92.31%,7,.18%,7.69%,91  .17%
080 Jeff Davis County,71,.14%,95.95%,3,.08%,4.05%,74  .14%
081 Jefferson County,171,.34%,94.48%,10,.25%,5.52%,181  .33%
082 Jenkins County,64,.13%,95.52%,3,.08%,4.48%,67  .12%
083 Johnson County,35,.07%,85.37%,6,.15%,14.63%,41  .07%
084 Jones County,116,.23%,89.23%,14,.36%,10.77%,130  .24%
085 Lamar County,59,.12%,90.77%,6,.15%,9.23%,65  .12%
086 Lanier County,62,.12%,95.38%,3,.08%,4.62%,65  .12%
087 Laurens County,231,.45%,91.30%,22,.56%,8.70%,253  .46%
088 Lee County,98,.19%,95.15%,5,.13%,4.85%,103  .19%
089 Liberty County,222,.44%,96.52%,8,.20%,3.48%,230  .42%
090 Lincoln County,31,.06%,96.88%,1,.03%,3.13%,32  .06%
091 Long County,40,.08%,88.89%,5,.13%,11.11%,45  .08%
092 Lowndes County,392,.77%,96.31%,15,.38%,3.69%,407  .74%
093 Lumpkin County,78,.15%,92.86%,6,.15%,7.14%,84  .15%
094 Macon County,67,.13%,89.33%,8,.20%,10.67%,75  .14%
095 Madison County,185,.36%,92.50%,15,.38%,7.50%,200  .37%
096 Marion County,57,.11%,93.44%,4,.10%,6.56%,61  .11%
097 Mcduffie County,159,.31%,95.78%,7,.18%,4.22%,166  .30%
098 Mcintosh County,46,.09%,95.83%,2,.05%,4.17%,48  .09%
099 Meriwether County,168,.33%,93.33%,12,.31%,6.67%,180  .33%
100 Miller County,30,.06%,100.00%,,,,30  .05%
101 Mitchell County,148,.29%,93.67%,10,.25%,6.33%,158  .29%
102 Monroe County,96,.19%,95.05%,5,.13%,4.95%,101  .18%
103 Montgomery County,76,.15%,83.52%,15,.38%,16.48%,91  .17%
104 Morgan County,97,.19%,92.38%,8,.20%,7.62%,105  .19%
105 Murray County,211,.42%,88.66%,27,.69%,11.34%,238  .43%
106 Muscogee County,"1,002",1.97%,94.44%,59,1.50%,5.56%,"1,061  1.94%"
107 Newton County,568,1.12%,89.87%,64,1.63%,10.13%,632  1.15%
108 Oconee County,47,.09%,88.68%,6,.15%,11.32%,53  .10%
109 Oglethorpe County,72,.14%,92.31%,6,.15%,7.69%,78  .14%
110 Paulding County,312,.61%,90.70%,32,.81%,9.30%,344  .63%
111 Peach County,109,.21%,96.46%,4,.10%,3.54%,113  .21%
112 Pickens County,106,.21%,92.98%,8,.20%,7.02%,114  .21%
113 Pierce County,94,.18%,94.00%,6,.15%,6.00%,100  .18%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
114 Pike County,40,.08%,88.89%,5,.13%,11.11%,45  .08%
115 Polk County,234,.46%,90.70%,24,.61%,9.30%,258  .47%
116 Pulaski County,56,.11%,86.15%,9,.23%,13.85%,65  .12%
117 Putnam County,132,.26%,91.03%,13,.33%,8.97%,145  .26%
118 Quitman County,17,.03%,100.00%,,,,17  .03%
119 Rabun County,54,.11%,85.71%,9,.23%,14.29%,63  .12%
120 Randolph County,67,.13%,95.71%,3,.08%,4.29%,70  .13%
121 Richmond County,"1,731",3.41%,94.02%,110,2.80%,5.98%,"1,841  3.36%"
122 Rockdale County,359,.71%,92.76%,28,.71%,7.24%,387  .71%
123 Schley County,20,.04%,95.24%,1,.03%,4.76%,21  .04%
124 Screven County,112,.22%,96.55%,4,.10%,3.45%,116  .21%
125 Seminole County,70,.14%,88.61%,9,.23%,11.39%,79  .14%
126 Spalding County,454,.89%,92.46%,37,.94%,7.54%,491  .90%
127 Stephens County,131,.26%,85.62%,22,.56%,14.38%,153  .28%
128 Stewart County,35,.07%,100.00%,,,,35  .06%
129 Sumter County,183,.36%,94.82%,10,.25%,5.18%,193  .35%
130 Talbot County,33,.06%,86.84%,5,.13%,13.16%,38  .07%
131 Taliaferro County,13,.03%,100.00%,,,,13  .02%
132 Tattnall County,153,.30%,94.44%,9,.23%,5.56%,162  .30%
133 Taylor County,58,.11%,89.23%,7,.18%,10.77%,65  .12%
134 Telfair County,97,.19%,92.38%,8,.20%,7.62%,105  .19%
135 Terrell County,71,.14%,94.67%,4,.10%,5.33%,75  .14%
136 Thomas County,184,.36%,95.34%,9,.23%,4.66%,193  .35%
137 Tift County,271,.53%,97.83%,6,.15%,2.17%,277  .51%
138 Toombs County,282,.55%,91.86%,25,.64%,8.14%,307  .56%
139 Towns County,20,.04%,80.00%,5,.13%,20.00%,25  .05%
140 Treutlen County,47,.09%,88.68%,6,.15%,11.32%,53  .10%
141 Troup County,559,1.10%,93.17%,41,1.04%,6.83%,600  1.10%
142 Turner County,66,.13%,98.51%,1,.03%,1.49%,67  .12%
143 Twiggs County,52,.10%,92.86%,4,.10%,7.14%,56  .10%
144 Union County,77,.15%,84.62%,14,.36%,15.38%,91  .17%
145 Upson County,157,.31%,95.73%,7,.18%,4.27%,164  .30%
146 Walker County,359,.71%,88.42%,47,1.20%,11.58%,406  .74%
147 Walton County,435,.86%,91.00%,43,1.09%,9.00%,478  .87%
148 Ware County,279,.55%,94.90%,15,.38%,5.10%,294  .54%
149 Warren County,39,.08%,100.00%,,,,39  .07%
150 Washington County,185,.36%,91.13%,18,.46%,8.87%,203  .37%
151 Wayne County,182,.36%,92.86%,14,.36%,7.14%,196  .36%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
152 Webster County,12,.02%,85.71%,2,.05%,14.29%,14  .03%
153 Wheeler County,71,.14%,97.26%,2,.05%,2.74%,73  .13%
154 White County,102,.20%,91.07%,10,.25%,8.93%,112  .20%
155 Whitfield County,559,1.10%,88.31%,74,1.88%,11.69%,633  1.16%
156 Wilcox County,51,.10%,91.07%,5,.13%,8.93%,56  .10%
157 Wilkes County,71,.14%,87.65%,10,.25%,12.35%,81  .15%
158 Wilkinson County,49,.10%,96.08%,2,.05%,3.92%,51  .09%
159 Worth County,113,.22%,88.98%,14,.36%,11.02%,127  .23%
999 Other Custody/Out Of,122,.24%,95.31%,6,.15%,4.69%,128  .23%
State,,,,,,,
Total Rported,"50,833",100%,92.82%,"3,931",100%,7.18%,"54,764  100%"
Not Reported,0,0,0
Grand Total,"50,833","3,931","54,764"
Mode,(most frequent),Fulton County,Fulton County,Fulton County
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
01 Full Time,"15,906",46.06%,92.51%,"1,287",37.88%,7.49%,"17,193  45.33%"
02 Part Time,"2,164",6.27%,87.15%,319,9.39%,12.85%,"2,483  6.55%"
03 Unempl < 6M,"2,054",5.95%,98.23%,37,1.09%,1.77%,"2,091  5.51%"
04 Unempl > 6M,"8,400",24.33%,88.60%,"1,081",31.81%,11.40%,"9,481  25.00%"
05 Never Worked,"3,458",10.01%,94.10%,217,6.39%,5.90%,"3,675  9.69%"
06 Student,899,2.60%,95.84%,39,1.15%,4.16%,938  2.47%
07 Incapable,"1,650",4.78%,79.79%,418,12.30%,20.21%,"2,068  5.45%"
20 UNKNOWN,1,.01%,100.00%,,,,1  .01%
Total Reported,"34,532",100%,91.04%,"3,398",100%,8.96%,"37,930  100%"
Not Reported,"16,302",533,"16,835"
Grand Total,"50,834","3,931","54,765"
Mode (most frequent),Full Time,Full Time,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
14,12,0.02%,85.71%,2,0.05%,14.29%,14  0.03%
15,49,0.10%,100.00%,,,,49  0.09%
16,129,0.25%,98.47%,2,0.05%,1.53%,131  0.24%
17,684,1.35%,95.80%,30,0.76%,4.20%,714  1.30%
18,"1,263",2.48%,96.41%,47,1.20%,3.59%,"1,310  2.39%"
19,"1,826",3.59%,97.02%,56,1.42%,2.98%,"1,882  3.44%"
20,"2,066",4.06%,95.78%,91,2.31%,4.22%,"2,157  3.94%"
21,"2,071",4.07%,95.75%,92,2.34%,4.25%,"2,163  3.95%"
22,"2,134",4.20%,94.59%,122,3.10%,5.41%,"2,256  4.12%"
23,"1,994",3.92%,94.10%,125,3.18%,5.90%,"2,119  3.87%"
24,"2,005",3.94%,92.61%,160,4.07%,7.39%,"2,165  3.95%"
25,"1,962",3.86%,92.77%,153,3.89%,7.23%,"2,115  3.86%"
26,"1,914",3.77%,93.37%,136,3.46%,6.63%,"2,050  3.74%"
27,"1,906",3.75%,92.75%,149,3.79%,7.25%,"2,055  3.75%"
28,"1,808",3.56%,92.81%,140,3.56%,7.19%,"1,948  3.56%"
29,"1,743",3.43%,92.52%,141,3.59%,7.48%,"1,884  3.44%"
30,"1,677",3.30%,91.94%,147,3.74%,8.06%,"1,824  3.33%"
31,"1,576",3.10%,90.32%,169,4.30%,9.68%,"1,745  3.19%"
32,"1,521",2.99%,90.64%,157,3.99%,9.36%,"1,678  3.06%"
33,"1,483",2.92%,91.43%,139,3.54%,8.57%,"1,622  2.96%"
34,"1,394",2.74%,90.81%,141,3.59%,9.19%,"1,535  2.80%"
35,"1,404",2.76%,91.82%,125,3.18%,8.18%,"1,529  2.79%"
36,"1,345",2.65%,91.93%,118,3.00%,8.07%,"1,463  2.67%"
37,"1,343",2.64%,91.86%,119,3.03%,8.14%,"1,462  2.67%"
38,"1,237",2.43%,91.36%,117,2.98%,8.64%,"1,354  2.47%"
39,"1,112",2.19%,90.63%,115,2.93%,9.37%,"1,227  2.24%"
40,"1,063",2.09%,91.72%,96,2.44%,8.28%,"1,159  2.12%"
41,"1,007",1.98%,92.64%,80,2.04%,7.36%,"1,087  1.98%"
42,895,1.76%,91.98%,78,1.98%,8.02%,973  1.78%
43,881,1.73%,91.58%,81,2.06%,8.42%,962  1.76%
44,759,1.49%,90.90%,76,1.93%,9.10%,835  1.52%
45,748,1.47%,90.23%,81,2.06%,9.77%,829  1.51%
46,746,1.47%,90.53%,78,1.98%,9.47%,824  1.50%
47,682,1.34%,89.50%,80,2.04%,10.50%,762  1.39%
48,675,1.33%,91.22%,65,1.65%,8.78%,740  1.35%
49,630,1.24%,91.84%,56,1.42%,8.16%,686  1.25%
50,584,1.15%,93.44%,41,1.04%,6.56%,625  1.14%
51,513,1.01%,93.44%,36,0.92%,6.56%,549  1.00%
52,538,1.06%,90.57%,56,1.42%,9.43%,594  1.08%
53,481,0.95%,91.10%,47,1.20%,8.90%,528  0.96%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
54,435,0.86%,93.15%,32,0.81%,6.85%,467  0.85%
55,382,0.75%,93.86%,25,0.64%,6.14%,407  0.74%
56,338,0.66%,92.60%,27,0.69%,7.40%,365  0.67%
57,296,0.58%,94.87%,16,0.41%,5.13%,312  0.57%
58,254,0.50%,93.73%,17,0.43%,6.27%,271  0.49%
59,209,0.41%,92.07%,18,0.46%,7.93%,227  0.41%
60,190,0.37%,94.53%,11,0.28%,5.47%,201  0.37%
61,161,0.32%,98.17%,3,0.08%,1.83%,164  0.30%
62,124,0.24%,92.54%,10,0.25%,7.46%,134  0.24%
63,113,0.22%,94.96%,6,0.15%,5.04%,119  0.22%
64,103,0.20%,94.50%,6,0.15%,5.50%,109  0.20%
65,61,0.12%,96.83%,2,0.05%,3.17%,63  0.12%
66,47,0.09%,95.92%,2,0.05%,4.08%,49  0.09%
67,41,0.08%,95.35%,2,0.05%,4.65%,43  0.08%
68,41,0.08%,97.62%,1,0.03%,2.38%,42  0.08%
69,31,0.06%,91.18%,3,0.08%,8.82%,34  0.06%
70,30,0.06%,96.77%,1,0.03%,3.23%,31  0.06%
71,17,0.03%,89.47%,2,0.05%,10.53%,19  0.03%
72,19,0.04%,95.00%,1,0.03%,5.00%,20  0.04%
73,16,0.03%,100.00%,,,,16  0.03%
74,10,0.02%,90.91%,1,0.03%,9.09%,11  0.02%
75,11,0.02%,100.00%,,,,11  0.02%
76,12,0.02%,100.00%,,,,12  0.02%
77,5,0.01%,100.00%,,,,5  0.01%
