Demographic information
Forties (40-49),"11,548",23.30%,91.71%,"1,044",27.79%,8.29%,"12,592  23.61%"
Fifties (50-59),"5,452",11.00%,94.08%,343,9.13%,5.92%,"5,795  10.87%"
Sixties (60-69),"1,282",2.59%,96.39%,48,1.28%,3.61%,"1,330  2.49%"
Seventy + (70 and above),225,0.45%,95.34%,11,0.29%,4.66%,236  0.44%
Total Reported,"49,569",100%,92.95%,"3,757",100%,7.05%,"53,326  100%"
Not Reported,1,0,1
Grand Total,"49,570","3,757","53,327"
Mean(average),,36.43,36.57,36.44
Median (middle),,35,36,35
Mode(most frequent),,29,30,29
"",,Male,,,Female,,Total
Race Group,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 White,"17,604",35.78%,90.04%,"1,947",52.06%,9.96%,"19,551  36.93%"
2 Black,"31,473",63.96%,94.64%,"1,783",47.67%,5.36%,"33,256  62.81%"
3 Indian,65,.13%,94.20%,4,.11%,5.80%,69  .13%
6 Asian,63,.13%,91.30%,6,.16%,8.70%,69  .13%
Total Reported,"49,205",100%,92.94%,"3,740",100%,7.06%,"52,945  100%"
Not Reported,365,17,382
Grand Total,"49,570","3,757","53,327"
Mode (most frequent),Black,White,Black
"",,Male,,,Female,,Total
Hispanic Origin,Count,Col %,Row %,Count,Col %,Row %,Total Col %
Non Hispanic,"47,045",94.91%,92.84%,"3,627",96.54%,7.16%,"50,672  95.02%"
Hispanic,"2,525",5.09%,95.10%,130,3.46%,4.90%,"2,655  4.98%"
Total Reported,"49,570",100%,92.95%,"3,757",100%,7.05%,"53,327  100%"
"",,Male,,,Female,,Total
Marital Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Single,"30,127",62.85%,94.33%,"1,811",50.35%,5.67%,"31,938  61.97%"
2 Married,"5,895",12.30%,91.68%,535,14.87%,8.32%,"6,430  12.48%"
3 Separated,"2,485",5.18%,85.81%,411,11.43%,14.19%,"2,896  5.62%"
4 Divorced,"5,765",12.03%,90.45%,609,16.93%,9.55%,"6,374  12.37%"
5 Widowed,581,1.21%,80.69%,139,3.86%,19.31%,720  1.40%
6 Common Law,"3,085",6.44%,97.10%,92,2.56%,2.90%,"3,177  6.16%"
Total Reported,"47,938",100%,93.02%,"3,597",100%,6.98%,"51,535  100%"
Not Reported,"1,632",160,"1,792"
Grand Total,"49,570","3,757","53,327"
Mode (most frequent),Single,Single,Single
"",,Male,,,Female,,Total
Number of Children,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0,"20,456",41.70%,95.55%,953,25.43%,4.45%,"21,409  40.54%"
1,"10,839",22.09%,94.15%,674,17.98%,5.85%,"11,513  21.80%"
2,"8,101",16.51%,90.17%,883,23.56%,9.83%,"8,984  17.01%"
3,"4,925",10.04%,88.20%,659,17.58%,11.80%,"5,584  10.57%"
4,"2,513",5.12%,88.96%,312,8.32%,11.04%,"2,825  5.35%"
5,"1,137",2.32%,88.41%,149,3.98%,11.59%,"1,286  2.44%"
6,581,1.18%,88.70%,74,1.97%,11.30%,655  1.24%
7,259,0.53%,92.17%,22,0.59%,7.83%,281  0.53%
8,106,0.22%,92.17%,9,0.24%,7.83%,115  0.22%
9,61,0.12%,89.71%,7,0.19%,10.29%,68  0.13%
10,32,0.07%,88.89%,4,0.11%,11.11%,36  0.07%
Over 10,49,0.10%,96.08%,2,0.05%,3.92%,51  0.10%
Total Reported,"49,059",100%,92.90%,"3,748",100%,7.10%,"52,807  100%"
Not Reported,509,9,518
Grand Total,"49,568","3,757","53,325"
Mean(average),,1.33,1.92,1.37
Median (middle),,1,2,1
Mode(most frequent),,0,0,0
"",,Male,,,Female,,Total
Religious Affiliation,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Islam,"1,445",3.42%,98.17%,27,.77%,1.83%,"1,472  3.22%"
2 Catholic,"2,255",5.34%,92.91%,172,4.90%,7.09%,"2,427  5.31%"
3 Baptist,"19,623",46.46%,90.95%,"1,952",55.61%,9.05%,"21,575  47.16%"
4 Methodist,809,1.92%,87.65%,114,3.25%,12.35%,923  2.02%
5 Episcopln,69,.16%,94.52%,4,.11%,5.48%,73  .16%
6 Presbytrn,106,.25%,94.64%,6,.17%,5.36%,112  .24%
7 Chc Of God,495,1.17%,89.84%,56,1.60%,10.16%,551  1.20%
8 Holiness,"1,442",3.41%,75.26%,474,13.50%,24.74%,"1,916  4.19%"
9 Jewish,55,.13%,100.00%,,,,55  .12%
10 Anglican,12,.03%,92.31%,1,.03%,7.69%,13  .03%
11 Grk Orthdx,5,.01%,83.33%,1,.03%,16.67%,6  .01%
12 Hindu,12,.03%,100.00%,,,,12  .03%
13 Buddhist,56,.13%,93.33%,4,.11%,6.67%,60  .13%
14 Taoist,3,.01%,100.00%,,,,3  .01%
15 Shintoist,2,.01%,100.00%,,,,2  .01%
16 Seven D Ad,129,.31%,92.81%,10,.28%,7.19%,139  .30%
17 Jehovah Wt,462,1.09%,92.96%,35,1.00%,7.04%,497  1.09%
18 Latr Day S,58,.14%,95.08%,3,.09%,4.92%,61  .13%
20 Other Prot,"7,148",16.92%,93.84%,469,13.36%,6.16%,"7,617  16.65%"
96 None,"8,049",19.06%,97.79%,182,5.19%,2.21%,"8,231  17.99%"
Total Reported,"42,235",100%,92.33%,"3,510",100%,7.67%,"45,745  100%"
Not Reported,"7,335",247,"7,582"
Grand Total,"49,570","3,757","53,327"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Appling,105,.22%,93.75%,7,.20%,6.25%,112  .22%
2 Atkinson,45,.10%,100.00%,,,,45  .09%
3 Bacon,59,.13%,98.33%,1,.03%,1.67%,60  .12%
4 Baker,18,.04%,94.74%,1,.03%,5.26%,19  .04%
5 Baldwin,281,.60%,95.90%,12,.34%,4.10%,293  .58%
6 Banks,41,.09%,91.11%,4,.11%,8.89%,45  .09%
7 Barrow,257,.54%,90.81%,26,.73%,9.19%,283  .56%
8 Bartow,528,1.12%,89.95%,59,1.65%,10.05%,587  1.16%
9 Ben Hill,222,.47%,94.07%,14,.39%,5.93%,236  .46%
10 Berrien,84,.18%,95.45%,4,.11%,4.55%,88  .17%
11 Bibb,"1,206",2.56%,94.37%,72,2.01%,5.63%,"1,278  2.52%"
12 Bleckley,75,.16%,90.36%,8,.22%,9.64%,83  .16%
13 Brantley,50,.11%,94.34%,3,.08%,5.66%,53  .10%
14 Brooks,70,.15%,94.59%,4,.11%,5.41%,74  .15%
15 Bryan,93,.20%,96.88%,3,.08%,3.13%,96  .19%
16 Bulloch,347,.74%,90.36%,37,1.03%,9.64%,384  .76%
17 Burke,198,.42%,96.12%,8,.22%,3.88%,206  .41%
18 Butts,148,.31%,94.27%,9,.25%,5.73%,157  .31%
19 Calhoun,35,.07%,97.22%,1,.03%,2.78%,36  .07%
20 Camden,116,.25%,92.80%,9,.25%,7.20%,125  .25%
21 Candler,94,.20%,91.26%,9,.25%,8.74%,103  .20%
22 Carroll,534,1.13%,90.05%,59,1.65%,9.95%,593  1.17%
23 Catoosa,237,.50%,90.46%,25,.70%,9.54%,262  .52%
24 Charlton,41,.09%,95.35%,2,.06%,4.65%,43  .08%
25 Chatham,"2,281",4.84%,95.36%,111,3.10%,4.64%,"2,392  4.71%"
26 Chattahoochee,24,.05%,88.89%,3,.08%,11.11%,27  .05%
27 Chattooga,219,.46%,92.02%,19,.53%,7.98%,238  .47%
28 Cherokee,356,.75%,87.47%,51,1.42%,12.53%,407  .80%
29 Clarke,431,.91%,94.10%,27,.75%,5.90%,458  .90%
30 Clay,22,.05%,91.67%,2,.06%,8.33%,24  .05%
31 Clayton,"1,364",2.89%,92.92%,104,2.90%,7.08%,"1,468  2.89%"
32 Clinch,50,.11%,92.59%,4,.11%,7.41%,54  .11%
33 Cobb,"2,272",4.82%,92.02%,197,5.50%,7.98%,"2,469  4.86%"
34 Coffee,221,.47%,90.20%,24,.67%,9.80%,245  .48%
35 Colquitt,266,.56%,93.66%,18,.50%,6.34%,284  .56%
36 Columbia,166,.35%,91.71%,15,.42%,8.29%,181  .36%
37 Cook,101,.21%,92.66%,8,.22%,7.34%,109  .21%
38 Coweta,403,.85%,91.18%,39,1.09%,8.82%,442  .87%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
39 Crawford,17,.04%,80.95%,4,.11%,19.05%,21  .04%
40 Crisp,223,.47%,92.53%,18,.50%,7.47%,241  .47%
41 Dade,65,.14%,91.55%,6,.17%,8.45%,71  .14%
42 Dawson,95,.20%,93.14%,7,.20%,6.86%,102  .20%
43 Decatur,290,.61%,92.95%,22,.61%,7.05%,312  .61%
44 Dekalb,"2,488",5.27%,94.31%,150,4.19%,5.69%,"2,638  5.20%"
45 Dodge,125,.26%,89.29%,15,.42%,10.71%,140  .28%
46 Dooly,80,.17%,94.12%,5,.14%,5.88%,85  .17%
47 Dougherty,923,1.96%,93.61%,63,1.76%,6.39%,986  1.94%
48 Douglas,627,1.33%,92.48%,51,1.42%,7.52%,678  1.34%
49 Early,70,.15%,94.59%,4,.11%,5.41%,74  .15%
50 Echols,7,.01%,87.50%,1,.03%,12.50%,8  .02%
51 Effingham,147,.31%,94.23%,9,.25%,5.77%,156  .31%
52 Elbert,154,.33%,95.65%,7,.20%,4.35%,161  .32%
53 Emanuel,153,.32%,94.44%,9,.25%,5.56%,162  .32%
54 Evans,85,.18%,97.70%,2,.06%,2.30%,87  .17%
55 Fannin,84,.18%,91.30%,8,.22%,8.70%,92  .18%
56 Fayette,148,.31%,88.10%,20,.56%,11.90%,168  .33%
57 Floyd,709,1.50%,88.63%,91,2.54%,11.38%,800  1.58%
58 Forsyth,176,.37%,83.81%,34,.95%,16.19%,210  .41%
59 Franklin,126,.27%,93.33%,9,.25%,6.67%,135  .27%
60 Fulton,"5,701",12.08%,94.78%,314,8.77%,5.22%,"6,015  11.85%"
61 Gilmer,104,.22%,97.20%,3,.08%,2.80%,107  .21%
62 Glascock,10,.02%,100.00%,,,,10  .02%
63 Glynn,346,.73%,93.01%,26,.73%,6.99%,372  .73%
64 Gordon,268,.57%,91.47%,25,.70%,8.53%,293  .58%
65 Grady,189,.40%,95.45%,9,.25%,4.55%,198  .39%
66 Greene,100,.21%,93.46%,7,.20%,6.54%,107  .21%
67 Gwinnett,"1,660",3.52%,93.10%,123,3.43%,6.90%,"1,783  3.51%"
68 Habersham,112,.24%,95.73%,5,.14%,4.27%,117  .23%
69 Hall,648,1.37%,91.91%,57,1.59%,8.09%,705  1.39%
70 Hancock,57,.12%,96.61%,2,.06%,3.39%,59  .12%
71 Haralson,121,.26%,92.37%,10,.28%,7.63%,131  .26%
72 Harris,85,.18%,92.39%,7,.20%,7.61%,92  .18%
73 Hart,106,.22%,93.81%,7,.20%,6.19%,113  .22%
74 Heard,55,.12%,87.30%,8,.22%,12.70%,63  .12%
75 Henry,473,1.00%,90.96%,47,1.31%,9.04%,520  1.02%
76 Houston,532,1.13%,93.33%,38,1.06%,6.67%,570  1.12%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
77 Irwin,68,.14%,95.77%,3,.08%,4.23%,71  .14%
78 Jackson,195,.41%,92.86%,15,.42%,7.14%,210  .41%
79 Jasper,67,.14%,97.10%,2,.06%,2.90%,69  .14%
80 Jeff Davis,76,.16%,93.83%,5,.14%,6.17%,81  .16%
81 Jefferson,121,.26%,96.03%,5,.14%,3.97%,126  .25%
82 Jenkins,78,.17%,95.12%,4,.11%,4.88%,82  .16%
83 Johnson,48,.10%,90.57%,5,.14%,9.43%,53  .10%
84 Jones,62,.13%,92.54%,5,.14%,7.46%,67  .13%
85 Lamar,59,.13%,95.16%,3,.08%,4.84%,62  .12%
86 Lanier,34,.07%,94.44%,2,.06%,5.56%,36  .07%
87 Laurens,298,.63%,93.13%,22,.61%,6.88%,320  .63%
88 Lee,62,.13%,92.54%,5,.14%,7.46%,67  .13%
89 Liberty,265,.56%,92.98%,20,.56%,7.02%,285  .56%
90 Lincoln,36,.08%,97.30%,1,.03%,2.70%,37  .07%
91 Long,39,.08%,88.64%,5,.14%,11.36%,44  .09%
92 Lowndes,450,.95%,92.98%,34,.95%,7.02%,484  .95%
93 Lumpkin,92,.20%,89.32%,11,.31%,10.68%,103  .20%
94 Macon,81,.17%,94.19%,5,.14%,5.81%,86  .17%
95 Madison,96,.20%,90.57%,10,.28%,9.43%,106  .21%
96 Marion,35,.07%,92.11%,3,.08%,7.89%,38  .07%
97 Mcduffie,155,.33%,95.09%,8,.22%,4.91%,163  .32%
98 Mcintosh,59,.13%,92.19%,5,.14%,7.81%,64  .13%
99 Meriwether,184,.39%,91.09%,18,.50%,8.91%,202  .40%
100 Miller,33,.07%,82.50%,7,.20%,17.50%,40  .08%
101 Mitchell,179,.38%,92.75%,14,.39%,7.25%,193  .38%
102 Monroe,97,.21%,95.10%,5,.14%,4.90%,102  .20%
103 Montgomery,46,.10%,92.00%,4,.11%,8.00%,50  .10%
104 Morgan,95,.20%,91.35%,9,.25%,8.65%,104  .20%
105 Murray,180,.38%,87.38%,26,.73%,12.62%,206  .41%
106 Muscogee,"1,587",3.36%,93.91%,103,2.88%,6.09%,"1,690  3.33%"
107 Newton,549,1.16%,90.59%,57,1.59%,9.41%,606  1.19%
108 Oconee,37,.08%,88.10%,5,.14%,11.90%,42  .08%
109 Oglethorpe,44,.09%,91.67%,4,.11%,8.33%,48  .09%
110 Paulding,247,.52%,88.21%,33,.92%,11.79%,280  .55%
111 Peach,117,.25%,96.69%,4,.11%,3.31%,121  .24%
112 Pickens,99,.21%,91.67%,9,.25%,8.33%,108  .21%
113 Pierce,68,.14%,94.44%,4,.11%,5.56%,72  .14%
114 Pike,66,.14%,92.96%,5,.14%,7.04%,71  .14%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
115 Polk,204,.43%,89.47%,24,.67%,10.53%,228  .45%
116 Pulaski,84,.18%,90.32%,9,.25%,9.68%,93  .18%
117 Putnam,129,.27%,93.48%,9,.25%,6.52%,138  .27%
118 Quitman,16,.03%,94.12%,1,.03%,5.88%,17  .03%
119 Rabun,53,.11%,85.48%,9,.25%,14.52%,62  .12%
120 Randolph,51,.11%,96.23%,2,.06%,3.77%,53  .10%
121 Richmond,"1,664",3.53%,94.44%,98,2.74%,5.56%,"1,762  3.47%"
122 Rockdale,310,.66%,90.12%,34,.95%,9.88%,344  .68%
123 Schley,24,.05%,100.00%,,,,24  .05%
124 Screven,97,.21%,90.65%,10,.28%,9.35%,107  .21%
125 Seminole,56,.12%,87.50%,8,.22%,12.50%,64  .13%
126 Spalding,517,1.10%,92.16%,44,1.23%,7.84%,561  1.11%
127 Stephens,148,.31%,90.24%,16,.45%,9.76%,164  .32%
128 Stewart,37,.08%,94.87%,2,.06%,5.13%,39  .08%
129 Sumter,225,.48%,96.57%,8,.22%,3.43%,233  .46%
130 Talbot,70,.15%,95.89%,3,.08%,4.11%,73  .14%
131 Taliaferro,12,.03%,100.00%,,,,12  .02%
132 Tattnall,145,.31%,91.77%,13,.36%,8.23%,158  .31%
133 Taylor,76,.16%,93.83%,5,.14%,6.17%,81  .16%
134 Telfair,116,.25%,92.06%,10,.28%,7.94%,126  .25%
135 Terrell,70,.15%,93.33%,5,.14%,6.67%,75  .15%
136 Thomas,282,.60%,93.69%,19,.53%,6.31%,301  .59%
137 Tift,291,.62%,95.10%,15,.42%,4.90%,306  .60%
138 Toombs,289,.61%,91.46%,27,.75%,8.54%,316  .62%
139 Towns,30,.06%,96.77%,1,.03%,3.23%,31  .06%
140 Treutlen,73,.15%,96.05%,3,.08%,3.95%,76  .15%
141 Troup,567,1.20%,91.30%,54,1.51%,8.70%,621  1.22%
142 Turner,70,.15%,97.22%,2,.06%,2.78%,72  .14%
143 Twiggs,52,.11%,89.66%,6,.17%,10.34%,58  .11%
144 Union,62,.13%,84.93%,11,.31%,15.07%,73  .14%
145 Upson,180,.38%,90.00%,20,.56%,10.00%,200  .39%
146 Walker,292,.62%,92.11%,25,.70%,7.89%,317  .62%
147 Walton,338,.72%,93.11%,25,.70%,6.89%,363  .72%
148 Ware,273,.58%,94.14%,17,.47%,5.86%,290  .57%
149 Warren,45,.10%,91.84%,4,.11%,8.16%,49  .10%
150 Washington,132,.28%,92.31%,11,.31%,7.69%,143  .28%
151 Wayne,167,.35%,91.76%,15,.42%,8.24%,182  .36%
152 Webster,5,.01%,100.00%,,,,5  .01%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
153 Wheeler,23,.05%,85.19%,4,.11%,14.81%,27  .05%
154 White,81,.17%,88.04%,11,.31%,11.96%,92  .18%
155 Whitfield,563,1.19%,88.66%,72,2.01%,11.34%,635  1.25%
156 Wilcox,58,.12%,90.63%,6,.17%,9.38%,64  .13%
157 Wilkes,63,.13%,95.45%,3,.08%,4.55%,66  .13%
158 Wilkinson,61,.13%,91.04%,6,.17%,8.96%,67  .13%
159 Worth,100,.21%,94.34%,6,.17%,5.66%,106  .21%
160 Unknown,"2,452",5.20%,92.42%,201,5.61%,7.58%,"2,653  5.23%"
Total Rported,"47,176",100%,92.94%,"3,581",100%,7.06%,"50,757  100%"
Not Reported,"2,394",176,"2,570"
Grand Total,"49,570","3,757","53,327"
Mode,(most frequent),Fulton,Fulton,Fulton
"",,Male,,,Female,,Total
Environment to age 16,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Rural/Farm,"1,801",3.82%,94.49%,105,2.97%,5.51%,"1,906  3.76%"
2 Rural/Nfarm,"2,645",5.61%,87.32%,384,10.84%,12.68%,"3,029  5.98%"
3 S.M.S.A,"15,712",33.32%,95.65%,714,20.16%,4.35%,"16,426  32.40%"
4 Urban,"10,386",22.03%,89.84%,"1,174",33.15%,10.16%,"11,560  22.80%"
5 Small Town,"16,607",35.22%,93.45%,"1,164",32.87%,6.55%,"17,771  35.06%"
Total Reported,"47,151",100%,93.01%,"3,541",100%,6.99%,"50,692  100%"
Not Reported,"2,419",216,"2,635"
Grand Total,"49,570","3,757","53,327"
Mode (most frequent),Small Town,Urban,Small Town
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Full Time,"22,466",51.87%,95.70%,"1,009",49.61%,4.30%,"23,475  51.77%"
2 Part Time,"3,231",7.46%,97.06%,98,4.82%,2.94%,"3,329  7.34%"
3 Unempl < 6m,"4,568",10.55%,97.57%,114,5.60%,2.43%,"4,682  10.32%"
4 Unempl > 6m,"7,830",18.08%,95.42%,376,18.49%,4.58%,"8,206  18.10%"
5 Never Workd,"3,348",7.73%,96.10%,136,6.69%,3.90%,"3,484  7.68%"
6 Student,394,.91%,85.47%,67,3.29%,14.53%,461  1.02%
7 Incapable,"1,476",3.41%,86.32%,234,11.50%,13.68%,"1,710  3.77%"
Total Reported,"43,313",100%,95.51%,"2,034",100%,4.49%,"45,347  100%"
Not Reported,"6,257","1,723","7,980"
Grand Total,"49,570","3,757","53,327"
Mode (most frequent),Full Time,Full Time,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
13,1,0.01%,100.00%,,,,1  0.01%
14,15,0.03%,93.75%,1,0.03%,6.25%,16  0.03%
15,61,0.12%,98.39%,1,0.03%,1.61%,62  0.12%
16,181,0.37%,95.26%,9,0.24%,4.74%,190  0.36%
17,770,1.55%,96.86%,25,0.67%,3.14%,795  1.49%
18,"1,607",3.24%,97.16%,47,1.25%,2.84%,"1,654  3.10%"
19,"2,121",4.28%,96.76%,71,1.89%,3.24%,"2,192  4.11%"
20,"2,146",4.33%,94.50%,125,3.33%,5.50%,"2,271  4.26%"
21,"2,121",4.28%,94.90%,114,3.03%,5.10%,"2,235  4.19%"
22,"2,121",4.28%,95.03%,111,2.95%,4.97%,"2,232  4.19%"
23,"2,053",4.14%,93.83%,135,3.59%,6.17%,"2,188  4.10%"
24,"1,993",4.02%,93.57%,137,3.65%,6.43%,"2,130  3.99%"
25,"1,937",3.91%,93.67%,131,3.49%,6.33%,"2,068  3.88%"
26,"1,807",3.65%,93.19%,132,3.51%,6.81%,"1,939  3.64%"
27,"1,872",3.78%,93.88%,122,3.25%,6.12%,"1,994  3.74%"
28,"1,832",3.70%,93.23%,133,3.54%,6.77%,"1,965  3.68%"
29,"1,709",3.45%,91.88%,151,4.02%,8.12%,"1,860  3.49%"
30,"1,600",3.23%,92.17%,136,3.62%,7.83%,"1,736  3.26%"
31,"1,478",2.98%,92.61%,118,3.14%,7.39%,"1,596  2.99%"
32,"1,358",2.74%,92.82%,105,2.79%,7.18%,"1,463  2.74%"
33,"1,302",2.63%,93.07%,97,2.58%,6.93%,"1,399  2.62%"
34,"1,337",2.70%,92.46%,109,2.90%,7.54%,"1,446  2.71%"
35,"1,272",2.57%,92.17%,108,2.87%,7.83%,"1,380  2.59%"
36,"1,257",2.54%,91.62%,115,3.06%,8.38%,"1,372  2.57%"
37,"1,244",2.51%,92.22%,105,2.79%,7.78%,"1,349  2.53%"
38,"1,143",2.31%,90.79%,116,3.09%,9.21%,"1,259  2.36%"
39,"1,143",2.31%,90.07%,126,3.35%,9.93%,"1,269  2.38%"
40,"1,084",2.19%,91.25%,104,2.77%,8.75%,"1,188  2.23%"
41,"1,048",2.11%,89.27%,126,3.35%,10.73%,"1,174  2.20%"
42,"1,001",2.02%,89.53%,117,3.11%,10.47%,"1,118  2.10%"
43,962,1.94%,90.75%,98,2.61%,9.25%,"1,060  1.99%"
44,945,1.91%,91.04%,93,2.48%,8.96%,"1,038  1.95%"
45,876,1.77%,89.48%,103,2.74%,10.52%,979  1.84%
46,812,1.64%,90.42%,86,2.29%,9.58%,898  1.68%
47,714,1.44%,90.84%,72,1.92%,9.16%,786  1.47%
48,650,1.31%,89.29%,78,2.08%,10.71%,728  1.37%
49,606,1.22%,92.94%,46,1.22%,7.06%,652  1.22%
50,491,0.99%,89.76%,56,1.49%,10.24%,547  1.03%
51,455,0.92%,93.24%,33,0.88%,6.76%,488  0.92%
52,420,0.85%,92.92%,32,0.85%,7.08%,452  0.85%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
53,338,0.68%,88.95%,42,1.12%,11.05%,380  0.71%
54,251,0.51%,94.36%,15,0.40%,5.64%,266  0.50%
55,272,0.55%,94.44%,16,0.43%,5.56%,288  0.54%
56,194,0.39%,93.72%,13,0.35%,6.28%,207  0.39%
57,167,0.34%,93.30%,12,0.32%,6.70%,179  0.34%
58,137,0.28%,94.48%,8,0.21%,5.52%,145  0.27%
59,142,0.29%,93.42%,10,0.27%,6.58%,152  0.29%
60,86,0.17%,95.56%,4,0.11%,4.44%,90  0.17%
61,68,0.14%,97.14%,2,0.05%,2.86%,70  0.13%
62,59,0.12%,100.00%,,,,59  0.11%
63,53,0.11%,98.15%,1,0.03%,1.85%,54  0.10%
64,43,0.09%,97.73%,1,0.03%,2.27%,44  0.08%
65,35,0.07%,97.22%,1,0.03%,2.78%,36  0.07%
66,28,0.06%,96.55%,1,0.03%,3.45%,29  0.05%
67,26,0.05%,92.86%,2,0.05%,7.14%,28  0.05%
68,30,0.06%,96.77%,1,0.03%,3.23%,31  0.06%
69,26,0.05%,100.00%,,,,26  0.05%
70,11,0.02%,84.62%,2,0.05%,15.38%,13  0.02%
71,8,0.02%,100.00%,,,,8  0.02%
72,9,0.02%,100.00%,,,,9  0.02%
73,9,0.02%,100.00%,,,,9  0.02%
74,6,0.01%,100.00%,,,,6  0.01%
75,8,0.02%,100.00%,,,,8  0.02%
76,6,0.01%,100.00%,,,,6  0.01%
77,2,0.01%,66.67%,1,0.03%,33.33%,3  0.01%
78,1,0.01%,100.00%,,,,1  0.01%
79,5,0.01%,83.33%,1,0.03%,16.67%,6  0.01%
80,2,0.01%,100.00%,,,,2  0.01%
81,1,0.01%,100.00%,,,,1  0.01%
84,1,0.01%,100.00%,,,,1  0.01%
Total Reported,"49,569",100%,92.95%,"3,757",100%,7.05%,"53,326  100%"
Not Reported,1,0,1
Grand Total,"49,570","3,757","53,327"
Mean(average),,31.89,34.05,32.05
Median (middle),,30,33,30
Mode(most frequent),,20,29,20
"",,Male,,,Female,,Total
Height,Count,Col %,Row %,Count,Col %,Row %,Total Col %
Under four feet,1,0.01%,50.00%,1,0.03%,50.00%,2  0.01%
4'01'',,,,3,0.09%,100.00%,3  0.01%
4'02'',1,0.01%,100.00%,,,,1  0.01%
4'03'',1,0.01%,100.00%,,,,1  0.01%
4'05'',1,0.01%,100.00%,,,,1  0.01%
4'06'',,,,1,0.03%,100.00%,1  0.01%
4'08'',3,0.01%,42.86%,4,0.11%,57.14%,7  0.01%
4'09'',,,,7,0.20%,100.00%,7  0.01%
4'10'',1,0.01%,8.33%,11,0.31%,91.67%,12  0.02%
4'11'',9,0.02%,11.25%,71,2.01%,88.75%,80  0.15%
5'00'',88,0.18%,38.10%,143,4.05%,61.90%,231  0.44%
5'01'',88,0.18%,32.35%,184,5.21%,67.65%,272  0.52%
