Demographic information
"4  Current age, broken out in ten year age groups"
5  Race group
"6  Marital status, self-reported at entry to prison"
"7  Number of children, self-reported at entry to prison"
"8  Religious affiliation, self-reported at entry to prison"
9  Home county - self-reported at entry to prison
"14  Employment status before prison, self-reported at entry to prison"
15  Age at admission
17  Age at admission
"20  Height, measured at entry to prison"
"22  Weight, measured at entry to prison"
23  Military service
Correctional information
24  Type of admission to prison
25  Current / last supervision level
26  Current / last institution type
27  Institution type - transitional centers
28  Institution type - county prisons
30  Institution type - state prisons
32  Institution type - private prisons
33  Institution type - inmate boot camp
34  Number of disciplinary reports
35  Number of transfers
36  Number of escapes
37  Split sentence - Probation to follow
38  Probable future release type of still active inmates
39  Time served in current (or last) institution
"Educational, psychological and physical information"
40  Highest grade level attained
41  Culture fair IQ scores
"Educational, psychological and physical information"
42  Wide Range Achievement Test (WRAT) reading score
43  Wide Range Achievement Test (WRAT) math score
44  Wide Range Achievement Test (WRAT) spelling score
45  Current / last mental health treatment level
46  PULHESDWIT medical scale - 'P' overall condition ('P'hysical)
47  PULHESDWIT medical scale - 'U' upper body
48  PULHESDWIT medical scale - 'L' lower body
49  PULHESDWIT medical scale - 'H' hearing
50  PULHESDWIT medical scale - 'E' vision
51  PULHESDWIT medical scale -'S' psychiatric
52  PULHESDWIT medical scale - 'D' dental
53  PULHESDWIT medical scale - 'W' work ability
54  PULHESDWIT medical scale - 'I' impairment
55  PULHESDWIT medical scale - 'T' transportability
Crimes and criminal history information
56  Number of prior Georgia incarcerations
57  Prison sentence in years
"58  Primary offense, broken out into felonies vs misdemeanors"
"59  Primary offense, broken out into six broad crime categories"
"60  Primary offense, detailed offense code"
68  County of conviction of primary offense
73  Circuit of conviction of primary offense
75  Years served (jail + prison) in this incarceration
Medical information
76  Results of most recent HIV test
77  Results of most recent tuberculosis test
78  Results of most recent syphilis test
79  Results of most recent Hepatitis-C test
"",,Male,,,Female,,Total
0 Unknown,628,1.25%,91.15%,61,1.62%,8.85%,689  1.28%
D Divorced,"4,757",9.47%,88.55%,615,16.30%,11.45%,"5,372  9.94%"
M Married,"6,540",13.01%,91.43%,613,16.24%,8.57%,"7,153  13.24%"
S Separated,"1,794",3.57%,83.64%,351,9.30%,16.36%,"2,145  3.97%"
U Unmarried,"36,030",71.70%,94.74%,"2,000",52.99%,5.26%,"38,030  70.39%"
W Widow,503,1.00%,78.96%,134,3.55%,21.04%,637  1.18%
Total Reported,"50,252",100%,93.01%,"3,774",100%,6.99%,"54,026  100%"
Not Reported,0,0,0
Grand Total,"50,252","3,774","54,026"
Mode (most frequent),Unmarried,Unmarried,Unmarried
"",,Male,,,Female,,Total
Number of Children,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0,"20,219",40.64%,93.49%,"1,409",37.37%,6.51%,"21,628  40.41%"
1,"11,248",22.61%,94.09%,706,18.73%,5.91%,"11,954  22.34%"
2,"8,169",16.42%,91.61%,748,19.84%,8.39%,"8,917  16.66%"
3,"4,901",9.85%,90.52%,513,13.61%,9.48%,"5,414  10.12%"
4,"2,530",5.09%,92.10%,217,5.76%,7.90%,"2,747  5.13%"
5,"1,264",2.54%,93.01%,95,2.52%,6.99%,"1,359  2.54%"
6,656,1.32%,93.31%,47,1.25%,6.69%,703  1.31%
7,316,0.64%,94.89%,17,0.45%,5.11%,333  0.62%
8,166,0.33%,94.32%,10,0.27%,5.68%,176  0.33%
9,92,0.18%,95.83%,4,0.11%,4.17%,96  0.18%
10,93,0.19%,96.88%,3,0.08%,3.13%,96  0.18%
Over 10,94,0.19%,98.95%,1,0.03%,1.05%,95  0.18%
Total Reported,"49,748",100%,92.96%,"3,770",100%,7.04%,"53,518  100%"
Not Reported,504,4,508
Grand Total,"50,252","3,774","54,026"
Mean(average),,1.39,1.50,1.40
Median (middle),,1,1,1
Mode(most frequent),,0,0,0
"",,Male,,,Female,,Total
Religious Affiliation,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Islam,"1,149",5.24%,96.96%,36,1.28%,3.04%,"1,185  4.79%"
2 Catholic,"1,105",5.04%,87.28%,161,5.74%,12.72%,"1,266  5.12%"
3 Baptist,"13,165",60.09%,86.21%,"2,105",75.02%,13.79%,"15,270  61.78%"
4 Methodist,415,1.89%,85.92%,68,2.42%,14.08%,483  1.95%
5 Episcopln,47,.21%,92.16%,4,.14%,7.84%,51  .21%
6 Presbytrn,63,.29%,88.73%,8,.29%,11.27%,71  .29%
7 Chc Of God,354,1.62%,85.71%,59,2.10%,14.29%,413  1.67%
8 Holiness,611,2.79%,81.25%,141,5.02%,18.75%,752  3.04%
9 Jewish,48,.22%,81.36%,11,.39%,18.64%,59  .24%
10 Anglican,22,.10%,91.67%,2,.07%,8.33%,24  .10%
11 Grk Orthdx,5,.02%,71.43%,2,.07%,28.57%,7  .03%
12 Hindu,9,.04%,100.00%,,,,9  .04%
13 Buddhist,48,.22%,84.21%,9,.32%,15.79%,57  .23%
14 Taoist,3,.01%,100.00%,,,,3  .01%
15 Shintoist,6,.03%,100.00%,,,,6  .02%
16 Seven D Ad,65,.30%,80.25%,16,.57%,19.75%,81  .33%
17 Jehovah Wt,263,1.20%,88.26%,35,1.25%,11.74%,298  1.21%
18 Latr Day S,23,.10%,88.46%,3,.11%,11.54%,26  .11%
19 Quaker,1,.01%,100.00%,,,,1  .01%
20 Other Prot,"2,364",10.79%,94.83%,129,4.60%,5.17%,"2,493  10.09%"
96 None,"2,144",9.79%,99.21%,17,.61%,.79%,"2,161  8.74%"
Total Reported,"21,910",100%,88.65%,"2,806",100%,11.35%,"24,716  100%"
Not Reported,"28,342",968,"29,310"
Grand Total,"50,252","3,774","54,026"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
000 Unknown,"5,371",10.69%,92.92%,409,10.84%,7.08%,"5,780  10.70%"
001 Appling County,128,.25%,97.71%,3,.08%,2.29%,131  .24%
002 Atkinson County,43,.09%,95.56%,2,.05%,4.44%,45  .08%
003 Bacon County,62,.12%,88.57%,8,.21%,11.43%,70  .13%
004 Baker County,21,.04%,95.45%,1,.03%,4.55%,22  .04%
005 Baldwin County,228,.45%,93.44%,16,.42%,6.56%,244  .45%
006 Banks County,63,.13%,90.00%,7,.19%,10.00%,70  .13%
007 Barrow County,252,.50%,88.42%,33,.87%,11.58%,285  .53%
008 Bartow County,553,1.10%,88.20%,74,1.96%,11.80%,627  1.16%
009 Ben Hill County,203,.40%,96.21%,8,.21%,3.79%,211  .39%
010 Berrien County,76,.15%,96.20%,3,.08%,3.80%,79  .15%
011 Bibb County,"1,127",2.24%,95.43%,54,1.43%,4.57%,"1,181  2.19%"
012 Bleckley County,58,.12%,90.63%,6,.16%,9.38%,64  .12%
013 Brantley County,51,.10%,85.00%,9,.24%,15.00%,60  .11%
014 Brooks County,215,.43%,99.08%,2,.05%,.92%,217  .40%
015 Bryan County,95,.19%,95.00%,5,.13%,5.00%,100  .19%
016 Bulloch County,375,.75%,94.94%,20,.53%,5.06%,395  .73%
017 Burke County,234,.47%,96.30%,9,.24%,3.70%,243  .45%
018 Butts County,117,.23%,92.13%,10,.26%,7.87%,127  .24%
019 Calhoun County,62,.12%,89.86%,7,.19%,10.14%,69  .13%
020 Camden County,120,.24%,90.91%,12,.32%,9.09%,132  .24%
021 Candler County,107,.21%,88.43%,14,.37%,11.57%,121  .22%
022 Carroll County,519,1.03%,92.51%,42,1.11%,7.49%,561  1.04%
023 Catoosa County,204,.41%,91.07%,20,.53%,8.93%,224  .41%
024 Charlton County,43,.09%,93.48%,3,.08%,6.52%,46  .09%
025 Chatham County,"1,778",3.54%,95.95%,75,1.99%,4.05%,"1,853  3.43%"
026 Chattahoochee County,36,.07%,90.00%,4,.11%,10.00%,40  .07%
027 Chattooga County,247,.49%,88.85%,31,.82%,11.15%,278  .51%
028 Cherokee County,406,.81%,89.82%,46,1.22%,10.18%,452  .84%
029 Clarke County,474,.94%,93.31%,34,.90%,6.69%,508  .94%
030 Clay County,35,.07%,94.59%,2,.05%,5.41%,37  .07%
031 Clayton County,"1,524",3.03%,93.15%,112,2.97%,6.85%,"1,636  3.03%"
032 Clinch County,41,.08%,91.11%,4,.11%,8.89%,45  .08%
033 Cobb County,"1,937",3.85%,91.02%,191,5.06%,8.98%,"2,128  3.94%"
034 Coffee County,260,.52%,92.86%,20,.53%,7.14%,280  .52%
035 Colquitt County,210,.42%,95.02%,11,.29%,4.98%,221  .41%
036 Columbia County,294,.59%,92.16%,25,.66%,7.84%,319  .59%
037 Cook County,138,.27%,93.88%,9,.24%,6.12%,147  .27%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
038 Coweta County,503,1.00%,93.67%,34,.90%,6.33%,537  .99%
039 Crawford County,40,.08%,95.24%,2,.05%,4.76%,42  .08%
040 Crisp County,222,.44%,95.28%,11,.29%,4.72%,233  .43%
041 Dade County,64,.13%,90.14%,7,.19%,9.86%,71  .13%
042 Dawson County,83,.17%,91.21%,8,.21%,8.79%,91  .17%
043 Decatur County,232,.46%,93.93%,15,.40%,6.07%,247  .46%
044 Dekalb County,"3,030",6.03%,94.54%,175,4.64%,5.46%,"3,205  5.93%"
045 Dodge County,136,.27%,93.15%,10,.26%,6.85%,146  .27%
046 Dooly County,87,.17%,94.57%,5,.13%,5.43%,92  .17%
047 Dougherty County,833,1.66%,95.31%,41,1.09%,4.69%,874  1.62%
048 Douglas County,583,1.16%,91.52%,54,1.43%,8.48%,637  1.18%
049 Early County,83,.17%,87.37%,12,.32%,12.63%,95  .18%
050 Echols County,11,.02%,91.67%,1,.03%,8.33%,12  .02%
051 Effingham County,218,.43%,91.21%,21,.56%,8.79%,239  .44%
052 Elbert County,105,.21%,89.74%,12,.32%,10.26%,117  .22%
053 Emanuel County,158,.31%,92.40%,13,.34%,7.60%,171  .32%
054 Evans County,76,.15%,89.41%,9,.24%,10.59%,85  .16%
055 Fannin County,82,.16%,88.17%,11,.29%,11.83%,93  .17%
056 Fayette County,189,.38%,91.75%,17,.45%,8.25%,206  .38%
057 Floyd County,771,1.53%,90.60%,80,2.12%,9.40%,851  1.58%
058 Forsyth County,264,.53%,88.89%,33,.87%,11.11%,297  .55%
059 Franklin County,117,.23%,92.13%,10,.26%,7.87%,127  .24%
060 Fulton County,"5,090",10.13%,95.52%,239,6.33%,4.48%,"5,329  9.86%"
061 Gilmer County,95,.19%,93.14%,7,.19%,6.86%,102  .19%
062 Glascock County,15,.03%,88.24%,2,.05%,11.76%,17  .03%
063 Glynn County,436,.87%,92.18%,37,.98%,7.82%,473  .88%
064 Gordon County,309,.61%,86.07%,50,1.32%,13.93%,359  .66%
065 Grady County,122,.24%,96.06%,5,.13%,3.94%,127  .24%
066 Greene County,112,.22%,94.12%,7,.19%,5.88%,119  .22%
067 Gwinnett County,"1,718",3.42%,92.86%,132,3.50%,7.14%,"1,850  3.42%"
068 Habersham County,101,.20%,87.07%,15,.40%,12.93%,116  .21%
069 Hall County,621,1.24%,91.06%,61,1.62%,8.94%,682  1.26%
070 Hancock County,55,.11%,93.22%,4,.11%,6.78%,59  .11%
071 Haralson County,150,.30%,91.46%,14,.37%,8.54%,164  .30%
072 Harris County,106,.21%,89.83%,12,.32%,10.17%,118  .22%
073 Hart County,135,.27%,95.74%,6,.16%,4.26%,141  .26%
074 Heard County,51,.10%,92.73%,4,.11%,7.27%,55  .10%
075 Henry County,582,1.16%,91.08%,57,1.51%,8.92%,639  1.18%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
076 Houston County,565,1.12%,91.87%,50,1.32%,8.13%,615  1.14%
077 Irwin County,64,.13%,94.12%,4,.11%,5.88%,68  .13%
078 Jackson County,223,.44%,90.65%,23,.61%,9.35%,246  .46%
079 Jasper County,84,.17%,93.33%,6,.16%,6.67%,90  .17%
080 Jeff Davis County,77,.15%,95.06%,4,.11%,4.94%,81  .15%
081 Jefferson County,178,.35%,96.22%,7,.19%,3.78%,185  .34%
082 Jenkins County,74,.15%,92.50%,6,.16%,7.50%,80  .15%
083 Johnson County,45,.09%,91.84%,4,.11%,8.16%,49  .09%
084 Jones County,114,.23%,90.48%,12,.32%,9.52%,126  .23%
085 Lamar County,63,.13%,90.00%,7,.19%,10.00%,70  .13%
086 Lanier County,37,.07%,94.87%,2,.05%,5.13%,39  .07%
087 Laurens County,277,.55%,93.27%,20,.53%,6.73%,297  .55%
088 Lee County,101,.20%,93.52%,7,.19%,6.48%,108  .20%
089 Liberty County,219,.44%,96.90%,7,.19%,3.10%,226  .42%
090 Lincoln County,26,.05%,96.30%,1,.03%,3.70%,27  .05%
091 Long County,46,.09%,86.79%,7,.19%,13.21%,53  .10%
092 Lowndes County,471,.94%,97.52%,12,.32%,2.48%,483  .89%
093 Lumpkin County,97,.19%,91.51%,9,.24%,8.49%,106  .20%
094 Macon County,77,.15%,95.06%,4,.11%,4.94%,81  .15%
095 Madison County,166,.33%,94.32%,10,.26%,5.68%,176  .33%
096 Marion County,52,.10%,92.86%,4,.11%,7.14%,56  .10%
097 Mcduffie County,163,.32%,95.88%,7,.19%,4.12%,170  .31%
098 Mcintosh County,55,.11%,98.21%,1,.03%,1.79%,56  .10%
099 Meriwether County,170,.34%,89.95%,19,.50%,10.05%,189  .35%
100 Miller County,30,.06%,85.71%,5,.13%,14.29%,35  .06%
101 Mitchell County,147,.29%,93.63%,10,.26%,6.37%,157  .29%
102 Monroe County,114,.23%,94.21%,7,.19%,5.79%,121  .22%
103 Montgomery County,71,.14%,88.75%,9,.24%,11.25%,80  .15%
104 Morgan County,97,.19%,96.04%,4,.11%,3.96%,101  .19%
105 Murray County,176,.35%,87.13%,26,.69%,12.87%,202  .37%
106 Muscogee County,"1,030",2.05%,94.50%,60,1.59%,5.50%,"1,090  2.02%"
107 Newton County,566,1.13%,91.44%,53,1.40%,8.56%,619  1.15%
108 Oconee County,50,.10%,84.75%,9,.24%,15.25%,59  .11%
109 Oglethorpe County,72,.14%,90.00%,8,.21%,10.00%,80  .15%
110 Paulding County,318,.63%,89.08%,39,1.03%,10.92%,357  .66%
111 Peach County,126,.25%,97.67%,3,.08%,2.33%,129  .24%
112 Pickens County,126,.25%,90.00%,14,.37%,10.00%,140  .26%
113 Pierce County,81,.16%,90.00%,9,.24%,10.00%,90  .17%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
114 Pike County,40,.08%,90.91%,4,.11%,9.09%,44  .08%
115 Polk County,247,.49%,89.49%,29,.77%,10.51%,276  .51%
116 Pulaski County,63,.13%,94.03%,4,.11%,5.97%,67  .12%
117 Putnam County,156,.31%,91.76%,14,.37%,8.24%,170  .31%
118 Quitman County,12,.02%,100.00%,,,,12  .02%
119 Rabun County,41,.08%,87.23%,6,.16%,12.77%,47  .09%
120 Randolph County,73,.15%,94.81%,4,.11%,5.19%,77  .14%
121 Richmond County,"1,758",3.50%,94.31%,106,2.81%,5.69%,"1,864  3.45%"
122 Rockdale County,345,.69%,91.51%,32,.85%,8.49%,377  .70%
123 Schley County,21,.04%,95.45%,1,.03%,4.55%,22  .04%
124 Screven County,136,.27%,95.10%,7,.19%,4.90%,143  .26%
125 Seminole County,75,.15%,89.29%,9,.24%,10.71%,84  .16%
126 Spalding County,481,.96%,92.15%,41,1.09%,7.85%,522  .97%
127 Stephens County,141,.28%,89.81%,16,.42%,10.19%,157  .29%
128 Stewart County,36,.07%,100.00%,,,,36  .07%
129 Sumter County,184,.37%,95.34%,9,.24%,4.66%,193  .36%
130 Talbot County,36,.07%,90.00%,4,.11%,10.00%,40  .07%
131 Taliaferro County,12,.02%,100.00%,,,,12  .02%
132 Tattnall County,153,.30%,98.08%,3,.08%,1.92%,156  .29%
133 Taylor County,55,.11%,94.83%,3,.08%,5.17%,58  .11%
134 Telfair County,105,.21%,92.92%,8,.21%,7.08%,113  .21%
135 Terrell County,91,.18%,90.10%,10,.26%,9.90%,101  .19%
136 Thomas County,213,.42%,92.21%,18,.48%,7.79%,231  .43%
137 Tift County,317,.63%,96.94%,10,.26%,3.06%,327  .61%
138 Toombs County,298,.59%,91.69%,27,.72%,8.31%,325  .60%
139 Towns County,20,.04%,74.07%,7,.19%,25.93%,27  .05%
140 Treutlen County,57,.11%,93.44%,4,.11%,6.56%,61  .11%
141 Troup County,469,.93%,92.32%,39,1.03%,7.68%,508  .94%
142 Turner County,67,.13%,94.37%,4,.11%,5.63%,71  .13%
143 Twiggs County,60,.12%,93.75%,4,.11%,6.25%,64  .12%
144 Union County,58,.12%,81.69%,13,.34%,18.31%,71  .13%
145 Upson County,140,.28%,92.11%,12,.32%,7.89%,152  .28%
146 Walker County,377,.75%,86.07%,61,1.62%,13.93%,438  .81%
147 Walton County,445,.89%,91.38%,42,1.11%,8.62%,487  .90%
148 Ware County,290,.58%,93.25%,21,.56%,6.75%,311  .58%
149 Warren County,27,.05%,96.43%,1,.03%,3.57%,28  .05%
150 Washington County,190,.38%,91.79%,17,.45%,8.21%,207  .38%
151 Wayne County,176,.35%,94.62%,10,.26%,5.38%,186  .34%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
152 Webster County,9,.02%,100.00%,,,,9  .02%
153 Wheeler County,25,.05%,100.00%,,,,25  .05%
154 White County,91,.18%,89.22%,11,.29%,10.78%,102  .19%
155 Whitfield County,479,.95%,87.09%,71,1.88%,12.91%,550  1.02%
156 Wilcox County,56,.11%,93.33%,4,.11%,6.67%,60  .11%
157 Wilkes County,63,.13%,92.65%,5,.13%,7.35%,68  .13%
158 Wilkinson County,52,.10%,98.11%,1,.03%,1.89%,53  .10%
159 Worth County,118,.23%,91.47%,11,.29%,8.53%,129  .24%
999 Other Custody/Out Of,154,.31%,95.06%,8,.21%,4.94%,162  .30%
State,,,,,,,
Total Rported,"50,252",100%,93.01%,"3,774",100%,6.99%,"54,026  100%"
Not Reported,0,0,0
Grand Total,"50,252","3,774","54,026"
Mode,(most frequent),Fulton County,Fulton County,Fulton County
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
01 Full Time,"18,366",45.45%,94.13%,"1,146",33.83%,5.87%,"19,512  44.55%"
02 Part Time,"2,989",7.40%,90.96%,297,8.77%,9.04%,"3,286  7.50%"
03 Unempl < 6M,"2,467",6.11%,97.97%,51,1.51%,2.03%,"2,518  5.75%"
04 Unempl > 6M,"9,408",23.28%,89.03%,"1,159",34.21%,10.97%,"10,567  24.13%"
05 Never Worked,"4,156",10.28%,94.35%,249,7.35%,5.65%,"4,405  10.06%"
06 Student,"1,175",2.91%,96.63%,41,1.21%,3.37%,"1,216  2.78%"
07 Incapable,"1,846",4.57%,80.58%,445,13.13%,19.42%,"2,291  5.23%"
20 UNKNOWN,2,.01%,100.00%,,,,2  .01%
Total Reported,"40,409",100%,92.26%,"3,388",100%,7.74%,"43,797  100%"
Not Reported,"9,845",386,"10,231"
Grand Total,"50,254","3,774","54,028"
Mode (most frequent),Full Time,Unempl > 6M,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
14,14,0.03%,87.50%,2,0.05%,12.50%,16  0.03%
15,55,0.11%,98.21%,1,0.03%,1.79%,56  0.10%
16,170,0.34%,98.27%,3,0.08%,1.73%,173  0.32%
17,703,1.40%,95.91%,30,0.80%,4.09%,733  1.36%
18,"1,308",2.60%,97.32%,36,0.95%,2.68%,"1,344  2.49%"
19,"1,928",3.84%,96.79%,64,1.70%,3.21%,"1,992  3.69%"
20,"2,125",4.23%,95.72%,95,2.52%,4.28%,"2,220  4.11%"
21,"2,205",4.39%,95.50%,104,2.76%,4.50%,"2,309  4.27%"
22,"2,302",4.58%,95.20%,116,3.07%,4.80%,"2,418  4.48%"
23,"2,051",4.08%,94.00%,131,3.47%,6.00%,"2,182  4.04%"
24,"2,086",4.15%,92.88%,160,4.24%,7.12%,"2,246  4.16%"
25,"1,986",3.95%,93.59%,136,3.60%,6.41%,"2,122  3.93%"
26,"1,872",3.73%,92.90%,143,3.79%,7.10%,"2,015  3.73%"
27,"1,789",3.56%,92.45%,146,3.87%,7.55%,"1,935  3.58%"
28,"1,725",3.43%,92.94%,131,3.47%,7.06%,"1,856  3.44%"
29,"1,716",3.41%,92.36%,142,3.76%,7.64%,"1,858  3.44%"
30,"1,718",3.42%,93.12%,127,3.37%,6.88%,"1,845  3.42%"
31,"1,544",3.07%,92.51%,125,3.31%,7.49%,"1,669  3.09%"
32,"1,413",2.81%,91.22%,136,3.60%,8.78%,"1,549  2.87%"
33,"1,467",2.92%,90.56%,153,4.06%,9.44%,"1,620  3.00%"
34,"1,386",2.76%,90.89%,139,3.68%,9.11%,"1,525  2.82%"
35,"1,394",2.77%,92.07%,120,3.18%,7.93%,"1,514  2.80%"
36,"1,335",2.66%,92.39%,110,2.92%,7.61%,"1,445  2.67%"
37,"1,227",2.44%,91.43%,115,3.05%,8.57%,"1,342  2.48%"
38,"1,079",2.15%,92.38%,89,2.36%,7.62%,"1,168  2.16%"
39,"1,034",2.06%,89.91%,116,3.07%,10.09%,"1,150  2.13%"
40,969,1.93%,91.07%,95,2.52%,8.93%,"1,064  1.97%"
41,964,1.92%,93.32%,69,1.83%,6.68%,"1,033  1.91%"
42,925,1.84%,93.15%,68,1.80%,6.85%,993  1.84%
43,892,1.78%,92.34%,74,1.96%,7.66%,966  1.79%
44,833,1.66%,90.05%,92,2.44%,9.95%,925  1.71%
45,747,1.49%,91.21%,72,1.91%,8.79%,819  1.52%
46,717,1.43%,89.63%,83,2.20%,10.38%,800  1.48%
47,687,1.37%,91.24%,66,1.75%,8.76%,753  1.39%
48,676,1.35%,90.13%,74,1.96%,9.87%,750  1.39%
49,622,1.24%,90.94%,62,1.64%,9.06%,684  1.27%
50,571,1.14%,91.80%,51,1.35%,8.20%,622  1.15%
51,463,0.92%,91.32%,44,1.17%,8.68%,507  0.94%
52,495,0.99%,91.50%,46,1.22%,8.50%,541  1.00%
53,447,0.89%,90.67%,46,1.22%,9.33%,493  0.91%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
54,407,0.81%,91.87%,36,0.95%,8.13%,443  0.82%
55,349,0.69%,95.62%,16,0.42%,4.38%,365  0.68%
56,323,0.64%,93.90%,21,0.56%,6.10%,344  0.64%
57,242,0.48%,93.80%,16,0.42%,6.20%,258  0.48%
58,213,0.42%,94.25%,13,0.34%,5.75%,226  0.42%
59,184,0.37%,91.54%,17,0.45%,8.46%,201  0.37%
60,144,0.29%,94.12%,9,0.24%,5.88%,153  0.28%
61,129,0.26%,96.99%,4,0.11%,3.01%,133  0.25%
62,115,0.23%,94.26%,7,0.19%,5.74%,122  0.23%
63,80,0.16%,95.24%,4,0.11%,4.76%,84  0.16%
64,93,0.19%,94.90%,5,0.13%,5.10%,98  0.18%
65,55,0.11%,91.67%,5,0.13%,8.33%,60  0.11%
66,46,0.09%,97.87%,1,0.03%,2.13%,47  0.09%
67,46,0.09%,100.00%,,,,46  0.09%
68,37,0.07%,97.37%,1,0.03%,2.63%,38  0.07%
69,30,0.06%,96.77%,1,0.03%,3.23%,31  0.06%
70,24,0.05%,92.31%,2,0.05%,7.69%,26  0.05%
71,14,0.03%,100.00%,,,,14  0.03%
72,18,0.04%,94.74%,1,0.03%,5.26%,19  0.04%
73,11,0.02%,100.00%,,,,11  0.02%
74,7,0.01%,77.78%,2,0.05%,22.22%,9  0.02%
75,8,0.02%,100.00%,,,,8  0.01%
76,12,0.02%,100.00%,,,,12  0.02%
77,6,0.01%,100.00%,,,,6  0.01%
78,2,0.01%,100.00%,,,,2  0.01%
79,2,0.01%,100.00%,,,,2  0.01%
80,1,0.01%,100.00%,,,,1  0.01%
81,3,0.01%,100.00%,,,,3  0.01%
82,3,0.01%,100.00%,,,,3  0.01%
