Demographic information
"4  Current age, broken out in ten year age groups"
5  Race group
"6  Marital status, self-reported at entry to prison"
"7  Number of Inmates with Dependents, self-reported at entry to prison"
"8  Religious affiliation, self-reported at entry to prison"
9  Home county - self-reported at entry to prison
"14  Employment status before prison, self-reported at entry to prison"
15  Age at admission
17  Age at admission
"20  Height, measured at entry to prison"
"22  Weight, measured at entry to prison"
23  Military service
Correctional information
24  Type of admission to prison
25  Current / last supervision level
26  Current / last institution type
27  Institution type - transitional centers
28  Institution type - county prisons
30  Institution type - state prisons
32  Institution type - private prisons
33  Institution type - inmate boot camp
34  Number of disciplinary reports
35  Number of transfers
36  Number of escapes
37  Split sentence - Probation to follow
38  Probable future release type of still active inmates
39  Time served in current (or last) institution
"Educational, psychological and physical information"
40  Highest grade level attained
41  Culture fair IQ scores
"Educational, psychological and physical information"
42  Wide Range Achievement Test (WRAT) reading score
43  Wide Range Achievement Test (WRAT) math score
44  Wide Range Achievement Test (WRAT) spelling score
45  Current / last mental health treatment level
46  PULHESDWIT medical scale - 'P' overall condition ('P'hysical)
47  PULHESDWIT medical scale - 'U' upper body
48  PULHESDWIT medical scale - 'L' lower body
49  PULHESDWIT medical scale - 'H' hearing
50  PULHESDWIT medical scale - 'E' vision
51  PULHESDWIT medical scale -'S' psychiatric
52  PULHESDWIT medical scale - 'D' dental
53  PULHESDWIT medical scale - 'W' work ability
54  PULHESDWIT medical scale - 'I' impairment
55  PULHESDWIT medical scale - 'T' transportability
Crimes and criminal history information
56  Number of prior Georgia incarcerations
57  Prison sentence in years
"58  Primary offense, broken out into felonies vs misdemeanors"
"59  Primary offense, broken out into six broad crime categories"
"60  Primary offense, detailed offense code"
"68  Primary offense, detailed offense code"
77  County of conviction of primary offense
82  Circuit of conviction of primary offense
84  Years served (jail + prison) in this incarceration
Medical information
85  Results of most recent HIV test
86  Results of most recent tuberculosis test
87  Results of most recent syphilis test
88  Results of most recent Hepatitis-C test
"",,Male,,,Female,,Total
D Divorced,"4,777",9.34%,89.52%,559,14.03%,10.48%,"5,336  9.68%"
M Married,"6,759",13.22%,91.49%,629,15.79%,8.51%,"7,388  13.41%"
S Separated,"1,741",3.41%,84.80%,312,7.83%,15.20%,"2,053  3.73%"
U Unmarried,"35,579",69.59%,94.32%,"2,142",53.78%,5.68%,"37,721  68.45%"
W Widow,569,1.11%,81.40%,130,3.26%,18.60%,699  1.27%
Total Reported,"51,124",100%,92.77%,"3,983",100%,7.23%,"55,107  100%"
Not Reported,0,0,0
Grand Total,"51,124","3,983","55,107"
Mode (most frequent),Unmarried,Unmarried,Unmarried
"",,Male,,,Female,,Total
Number of dependents,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0,"15,487",36.72%,92.95%,"1,175",34.59%,7.05%,"16,662  36.56%"
1,"9,790",23.21%,93.48%,683,20.11%,6.52%,"10,473  22.98%"
2,"7,385",17.51%,91.68%,670,19.72%,8.32%,"8,055  17.68%"
3,"4,523",10.72%,90.51%,474,13.95%,9.49%,"4,997  10.97%"
4,"2,348",5.57%,91.47%,219,6.45%,8.53%,"2,567  5.63%"
5,"1,209",2.87%,92.64%,96,2.83%,7.36%,"1,305  2.86%"
6,640,1.52%,93.57%,44,1.30%,6.43%,684  1.50%
7,321,0.76%,94.69%,18,0.53%,5.31%,339  0.74%
8,186,0.44%,94.90%,10,0.29%,5.10%,196  0.43%
9,88,0.21%,96.70%,3,0.09%,3.30%,91  0.20%
10,80,0.19%,96.39%,3,0.09%,3.61%,83  0.18%
Over 10,116,0.28%,98.31%,2,0.06%,1.69%,118  0.26%
Total Reported,"42,173",100%,92.55%,"3,397",100%,7.45%,"45,570  100%"
Not Reported,"8,951",586,"9,537"
Grand Total,"51,124","3,983","55,107"
Mean(average),,1.52,1.58,1.53
Median (middle),,1,1,1
Mode(most frequent),,0,0,0
"",,Male,,,Female,,Total
Religious Affiliation,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Islam,"1,714",7.55%,97.28%,48,1.73%,2.72%,"1,762  6.91%"
2 Catholic,"1,111",4.89%,86.46%,174,6.26%,13.54%,"1,285  5.04%"
3 Baptist,"13,348",58.77%,87.42%,"1,920",69.04%,12.58%,"15,268  59.89%"
4 Methodist,389,1.71%,84.20%,73,2.62%,15.80%,462  1.81%
5 Episcopal,41,.18%,87.23%,6,.22%,12.77%,47  .18%
6 Presbyterian,72,.32%,93.51%,5,.18%,6.49%,77  .30%
7 Church Of God,409,1.80%,90.49%,43,1.55%,9.51%,452  1.77%
8 Holiness,523,2.30%,83.02%,107,3.85%,16.98%,630  2.47%
9 Jewish,74,.33%,83.15%,15,.54%,16.85%,89  .35%
10 Anglican,38,.17%,97.44%,1,.04%,2.56%,39  .15%
11 Greek Orthodox,4,.02%,66.67%,2,.07%,33.33%,6  .02%
12 Hindu,12,.05%,92.31%,1,.04%,7.69%,13  .05%
13 Buddhist,61,.27%,91.04%,6,.22%,8.96%,67  .26%
14 Taoist,4,.02%,100.00%,,,,4  .02%
15 Shintoist,3,.01%,100.00%,,,,3  .01%
16 Seventh Day Adventist,59,.26%,86.76%,9,.32%,13.24%,68  .27%
17 Jehovah Witness,251,1.11%,87.46%,36,1.29%,12.54%,287  1.13%
18 Latter Day Saints,25,.11%,89.29%,3,.11%,10.71%,28  .11%
19 Quaker,2,.01%,100.00%,,,,2  .01%
20 Other Prot,"1,747",7.69%,94.89%,94,3.38%,5.11%,"1,841  7.22%"
21 Messianic Judaism,22,.10%,75.86%,7,.25%,24.14%,29  .11%
23 Hebrew Israelite,13,.06%,100.00%,,,,13  .05%
24 Nation Of Islam,13,.06%,76.47%,4,.14%,23.53%,17  .07%
25 Native American,3,.01%,100.00%,,,,3  .01%
26 Pagan,3,.01%,100.00%,,,,3  .01%
27 Pentecostal,33,.15%,78.57%,9,.32%,21.43%,42  .16%
28 Rastafari,3,.01%,75.00%,1,.04%,25.00%,4  .02%
29 Wiccan,14,.06%,100.00%,,,,14  .05%
30 No Religion,338,1.49%,87.34%,49,1.76%,12.66%,387  1.52%
31 Christian -,833,3.67%,84.14%,157,5.65%,15.86%,990  3.88%
Unspecified,,,,,,,
96 None,"1,549",6.82%,99.29%,11,.40%,.71%,"1,560  6.12%"
Total Reported,"22,711",100%,89.09%,"2,781",100%,10.91%,"25,492  100%"
Not Reported,"28,413","1,202","29,615"
Grand Total,"51,124","3,983","55,107"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
000 Unknown,"7,810",15.28%,92.27%,654,16.42%,7.73%,"8,464  15.36%"
001 Appling County,128,.25%,95.52%,6,.15%,4.48%,134  .24%
002 Atkinson County,45,.09%,91.84%,4,.10%,8.16%,49  .09%
003 Bacon County,87,.17%,92.55%,7,.18%,7.45%,94  .17%
004 Baker County,14,.03%,87.50%,2,.05%,12.50%,16  .03%
005 Baldwin County,268,.52%,93.06%,20,.50%,6.94%,288  .52%
006 Banks County,80,.16%,89.89%,9,.23%,10.11%,89  .16%
007 Barrow County,321,.63%,90.17%,35,.88%,9.83%,356  .65%
008 Bartow County,517,1.01%,86.60%,80,2.01%,13.40%,597  1.08%
009 Ben Hill County,194,.38%,95.10%,10,.25%,4.90%,204  .37%
010 Berrien County,82,.16%,95.35%,4,.10%,4.65%,86  .16%
011 Bibb County,"1,132",2.21%,94.81%,62,1.56%,5.19%,"1,194  2.17%"
012 Bleckley County,71,.14%,87.65%,10,.25%,12.35%,81  .15%
013 Brantley County,72,.14%,83.72%,14,.35%,16.28%,86  .16%
014 Brooks County,190,.37%,99.48%,1,.03%,.52%,191  .35%
015 Bryan County,85,.17%,95.51%,4,.10%,4.49%,89  .16%
016 Bulloch County,336,.66%,92.05%,29,.73%,7.95%,365  .66%
017 Burke County,226,.44%,97.00%,7,.18%,3.00%,233  .42%
018 Butts County,140,.27%,95.89%,6,.15%,4.11%,146  .26%
019 Calhoun County,66,.13%,91.67%,6,.15%,8.33%,72  .13%
020 Camden County,136,.27%,91.28%,13,.33%,8.72%,149  .27%
021 Candler County,104,.20%,94.55%,6,.15%,5.45%,110  .20%
022 Carroll County,550,1.08%,89.58%,64,1.61%,10.42%,614  1.11%
023 Catoosa County,224,.44%,88.19%,30,.75%,11.81%,254  .46%
024 Charlton County,40,.08%,93.02%,3,.08%,6.98%,43  .08%
025 Chatham County,"1,608",3.15%,95.66%,73,1.83%,4.34%,"1,681  3.05%"
026 Chattahoochee County,27,.05%,100.00%,,,,27  .05%
027 Chattooga County,202,.40%,85.96%,33,.83%,14.04%,235  .43%
028 Cherokee County,388,.76%,90.65%,40,1.00%,9.35%,428  .78%
029 Clarke County,485,.95%,92.21%,41,1.03%,7.79%,526  .95%
030 Clay County,39,.08%,92.86%,3,.08%,7.14%,42  .08%
031 Clayton County,"1,464",2.86%,93.25%,106,2.66%,6.75%,"1,570  2.85%"
032 Clinch County,53,.10%,91.38%,5,.13%,8.62%,58  .11%
033 Cobb County,"1,675",3.28%,92.34%,139,3.49%,7.66%,"1,814  3.29%"
034 Coffee County,264,.52%,92.31%,22,.55%,7.69%,286  .52%
035 Colquitt County,202,.40%,96.65%,7,.18%,3.35%,209  .38%
036 Columbia County,302,.59%,89.09%,37,.93%,10.91%,339  .62%
037 Cook County,125,.24%,94.70%,7,.18%,5.30%,132  .24%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
038 Coweta County,509,1.00%,93.39%,36,.90%,6.61%,545  .99%
039 Crawford County,43,.08%,95.56%,2,.05%,4.44%,45  .08%
040 Crisp County,238,.47%,95.58%,11,.28%,4.42%,249  .45%
041 Dade County,60,.12%,92.31%,5,.13%,7.69%,65  .12%
042 Dawson County,95,.19%,89.62%,11,.28%,10.38%,106  .19%
043 Decatur County,234,.46%,95.51%,11,.28%,4.49%,245  .44%
044 Dekalb County,"2,770",5.42%,94.83%,151,3.79%,5.17%,"2,921  5.30%"
045 Dodge County,133,.26%,93.66%,9,.23%,6.34%,142  .26%
046 Dooly County,112,.22%,96.55%,4,.10%,3.45%,116  .21%
047 Dougherty County,719,1.41%,94.98%,38,.95%,5.02%,757  1.37%
048 Douglas County,539,1.05%,92.29%,45,1.13%,7.71%,584  1.06%
049 Early County,65,.13%,89.04%,8,.20%,10.96%,73  .13%
050 Echols County,7,.01%,100.00%,,,,7  .01%
051 Effingham County,209,.41%,91.27%,20,.50%,8.73%,229  .42%
052 Elbert County,122,.24%,89.71%,14,.35%,10.29%,136  .25%
053 Emanuel County,176,.34%,92.63%,14,.35%,7.37%,190  .34%
054 Evans County,63,.12%,84.00%,12,.30%,16.00%,75  .14%
055 Fannin County,89,.17%,89.00%,11,.28%,11.00%,100  .18%
056 Fayette County,153,.30%,90.53%,16,.40%,9.47%,169  .31%
057 Floyd County,660,1.29%,88.71%,84,2.11%,11.29%,744  1.35%
058 Forsyth County,212,.41%,91.77%,19,.48%,8.23%,231  .42%
059 Franklin County,117,.23%,86.67%,18,.45%,13.33%,135  .24%
060 Fulton County,"4,619",9.03%,95.28%,229,5.75%,4.72%,"4,848  8.80%"
061 Gilmer County,93,.18%,85.32%,16,.40%,14.68%,109  .20%
062 Glascock County,9,.02%,81.82%,2,.05%,18.18%,11  .02%
063 Glynn County,395,.77%,94.27%,24,.60%,5.73%,419  .76%
064 Gordon County,319,.62%,89.36%,38,.95%,10.64%,357  .65%
065 Grady County,95,.19%,94.06%,6,.15%,5.94%,101  .18%
066 Greene County,97,.19%,88.99%,12,.30%,11.01%,109  .20%
067 Gwinnett County,"1,786",3.49%,93.46%,125,3.14%,6.54%,"1,911  3.47%"
068 Habersham County,106,.21%,81.54%,24,.60%,18.46%,130  .24%
069 Hall County,593,1.16%,92.08%,51,1.28%,7.92%,644  1.17%
070 Hancock County,60,.12%,89.55%,7,.18%,10.45%,67  .12%
071 Haralson County,113,.22%,89.68%,13,.33%,10.32%,126  .23%
072 Harris County,104,.20%,96.30%,4,.10%,3.70%,108  .20%
073 Hart County,146,.29%,94.19%,9,.23%,5.81%,155  .28%
074 Heard County,63,.12%,91.30%,6,.15%,8.70%,69  .13%
075 Henry County,662,1.29%,93.11%,49,1.23%,6.89%,711  1.29%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
076 Houston County,535,1.05%,92.40%,44,1.10%,7.60%,579  1.05%
077 Irwin County,61,.12%,93.85%,4,.10%,6.15%,65  .12%
078 Jackson County,254,.50%,92.36%,21,.53%,7.64%,275  .50%
079 Jasper County,82,.16%,90.11%,9,.23%,9.89%,91  .17%
080 Jeff Davis County,72,.14%,93.51%,5,.13%,6.49%,77  .14%
081 Jefferson County,181,.35%,93.78%,12,.30%,6.22%,193  .35%
082 Jenkins County,67,.13%,94.37%,4,.10%,5.63%,71  .13%
083 Johnson County,34,.07%,89.47%,4,.10%,10.53%,38  .07%
084 Jones County,114,.22%,89.76%,13,.33%,10.24%,127  .23%
085 Lamar County,51,.10%,86.44%,8,.20%,13.56%,59  .11%
086 Lanier County,58,.11%,90.63%,6,.15%,9.38%,64  .12%
087 Laurens County,250,.49%,90.25%,27,.68%,9.75%,277  .50%
088 Lee County,95,.19%,95.00%,5,.13%,5.00%,100  .18%
089 Liberty County,216,.42%,94.74%,12,.30%,5.26%,228  .41%
090 Lincoln County,33,.06%,91.67%,3,.08%,8.33%,36  .07%
091 Long County,44,.09%,86.27%,7,.18%,13.73%,51  .09%
092 Lowndes County,408,.80%,96.91%,13,.33%,3.09%,421  .76%
093 Lumpkin County,72,.14%,88.89%,9,.23%,11.11%,81  .15%
094 Macon County,68,.13%,86.08%,11,.28%,13.92%,79  .14%
095 Madison County,177,.35%,94.65%,10,.25%,5.35%,187  .34%
096 Marion County,51,.10%,91.07%,5,.13%,8.93%,56  .10%
097 Mcduffie County,154,.30%,96.25%,6,.15%,3.75%,160  .29%
098 Mcintosh County,50,.10%,92.59%,4,.10%,7.41%,54  .10%
099 Meriwether County,189,.37%,93.10%,14,.35%,6.90%,203  .37%
100 Miller County,29,.06%,96.67%,1,.03%,3.33%,30  .05%
101 Mitchell County,157,.31%,95.15%,8,.20%,4.85%,165  .30%
102 Monroe County,102,.20%,92.73%,8,.20%,7.27%,110  .20%
103 Montgomery County,72,.14%,83.72%,14,.35%,16.28%,86  .16%
104 Morgan County,115,.22%,94.26%,7,.18%,5.74%,122  .22%
105 Murray County,202,.40%,87.45%,29,.73%,12.55%,231  .42%
106 Muscogee County,"1,013",1.98%,94.32%,61,1.53%,5.68%,"1,074  1.95%"
107 Newton County,562,1.10%,90.06%,62,1.56%,9.94%,624  1.13%
108 Oconee County,51,.10%,83.61%,10,.25%,16.39%,61  .11%
109 Oglethorpe County,61,.12%,88.41%,8,.20%,11.59%,69  .13%
110 Paulding County,312,.61%,89.66%,36,.90%,10.34%,348  .63%
111 Peach County,116,.23%,95.08%,6,.15%,4.92%,122  .22%
112 Pickens County,113,.22%,86.92%,17,.43%,13.08%,130  .24%
113 Pierce County,89,.17%,93.68%,6,.15%,6.32%,95  .17%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
114 Pike County,36,.07%,87.80%,5,.13%,12.20%,41  .07%
115 Polk County,223,.44%,87.80%,31,.78%,12.20%,254  .46%
116 Pulaski County,48,.09%,87.27%,7,.18%,12.73%,55  .10%
117 Putnam County,131,.26%,89.73%,15,.38%,10.27%,146  .26%
118 Quitman County,14,.03%,100.00%,,,,14  .03%
119 Rabun County,50,.10%,80.65%,12,.30%,19.35%,62  .11%
120 Randolph County,64,.13%,94.12%,4,.10%,5.88%,68  .12%
121 Richmond County,"1,695",3.32%,93.65%,115,2.89%,6.35%,"1,810  3.28%"
122 Rockdale County,374,.73%,93.97%,24,.60%,6.03%,398  .72%
123 Schley County,17,.03%,89.47%,2,.05%,10.53%,19  .03%
124 Screven County,110,.22%,98.21%,2,.05%,1.79%,112  .20%
125 Seminole County,72,.14%,91.14%,7,.18%,8.86%,79  .14%
126 Spalding County,437,.85%,93.18%,32,.80%,6.82%,469  .85%
127 Stephens County,131,.26%,88.51%,17,.43%,11.49%,148  .27%
128 Stewart County,31,.06%,100.00%,,,,31  .06%
129 Sumter County,182,.36%,95.79%,8,.20%,4.21%,190  .34%
130 Talbot County,40,.08%,90.91%,4,.10%,9.09%,44  .08%
131 Taliaferro County,9,.02%,90.00%,1,.03%,10.00%,10  .02%
132 Tattnall County,168,.33%,89.36%,20,.50%,10.64%,188  .34%
133 Taylor County,63,.12%,94.03%,4,.10%,5.97%,67  .12%
134 Telfair County,102,.20%,97.14%,3,.08%,2.86%,105  .19%
135 Terrell County,74,.14%,97.37%,2,.05%,2.63%,76  .14%
136 Thomas County,189,.37%,96.43%,7,.18%,3.57%,196  .36%
137 Tift County,281,.55%,95.58%,13,.33%,4.42%,294  .53%
138 Toombs County,270,.53%,91.22%,26,.65%,8.78%,296  .54%
139 Towns County,22,.04%,84.62%,4,.10%,15.38%,26  .05%
140 Treutlen County,52,.10%,88.14%,7,.18%,11.86%,59  .11%
141 Troup County,542,1.06%,93.13%,40,1.00%,6.87%,582  1.06%
142 Turner County,65,.13%,97.01%,2,.05%,2.99%,67  .12%
143 Twiggs County,52,.10%,96.30%,2,.05%,3.70%,54  .10%
144 Union County,101,.20%,85.59%,17,.43%,14.41%,118  .21%
145 Upson County,161,.31%,95.27%,8,.20%,4.73%,169  .31%
146 Walker County,359,.70%,87.99%,49,1.23%,12.01%,408  .74%
147 Walton County,453,.89%,90.96%,45,1.13%,9.04%,498  .90%
148 Ware County,273,.53%,95.45%,13,.33%,4.55%,286  .52%
149 Warren County,36,.07%,92.31%,3,.08%,7.69%,39  .07%
150 Washington County,186,.36%,91.63%,17,.43%,8.37%,203  .37%
151 Wayne County,180,.35%,92.31%,15,.38%,7.69%,195  .35%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
152 Webster County,8,.02%,72.73%,3,.08%,27.27%,11  .02%
153 Wheeler County,84,.16%,94.38%,5,.13%,5.62%,89  .16%
154 White County,91,.18%,85.85%,15,.38%,14.15%,106  .19%
155 Whitfield County,576,1.13%,89.86%,65,1.63%,10.14%,641  1.16%
156 Wilcox County,63,.12%,92.65%,5,.13%,7.35%,68  .12%
157 Wilkes County,64,.13%,90.14%,7,.18%,9.86%,71  .13%
158 Wilkinson County,57,.11%,96.61%,2,.05%,3.39%,59  .11%
159 Worth County,120,.23%,90.23%,13,.33%,9.77%,133  .24%
999 Other Custody/Out Of,121,.24%,97.58%,3,.08%,2.42%,124  .23%
State,,,,,,,
Total Rported,"51,124",100%,92.77%,"3,983",100%,7.23%,"55,107  100%"
Not Reported,0,0,0
Grand Total,"51,124","3,983","55,107"
Mode,(most frequent),Fulton County,Fulton County,Fulton County
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
01 Full Time,"14,885",45.74%,93.99%,951,36.35%,6.01%,"15,836  45.04%"
02 Part Time,"2,207",6.78%,90.60%,229,8.75%,9.40%,"2,436  6.93%"
03 Unempl < 6M,"1,996",6.13%,97.99%,41,1.57%,2.01%,"2,037  5.79%"
04 Unempl > 6M,"7,751",23.82%,89.88%,873,33.37%,10.12%,"8,624  24.53%"
05 Never Worked,"3,379",10.38%,94.68%,190,7.26%,5.32%,"3,569  10.15%"
06 Student,875,2.69%,95.94%,37,1.41%,4.06%,912  2.59%
07 Incapable,"1,451",4.46%,83.10%,295,11.28%,16.90%,"1,746  4.97%"
Total Reported,"32,544",100%,92.56%,"2,616",100%,7.44%,"35,160  100%"
Not Reported,"18,580","1,367","19,947"
Grand Total,"51,124","3,983","55,107"
Mode (most frequent),Full Time,Full Time,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
14,8,0.02%,80.00%,2,0.05%,20.00%,10  0.02%
15,49,0.10%,100.00%,,,,49  0.09%
16,124,0.24%,98.41%,2,0.05%,1.59%,126  0.23%
17,645,1.26%,95.41%,31,0.78%,4.59%,676  1.23%
18,"1,275",2.49%,96.37%,48,1.21%,3.63%,"1,323  2.40%"
19,"1,810",3.54%,96.53%,65,1.63%,3.47%,"1,875  3.40%"
20,"2,048",4.01%,95.52%,96,2.41%,4.48%,"2,144  3.89%"
21,"2,019",3.95%,95.46%,96,2.41%,4.54%,"2,115  3.84%"
22,"2,071",4.05%,94.57%,119,2.99%,5.43%,"2,190  3.97%"
23,"1,979",3.87%,94.19%,122,3.06%,5.81%,"2,101  3.81%"
24,"1,992",3.90%,92.65%,158,3.97%,7.35%,"2,150  3.90%"
25,"1,939",3.79%,92.55%,156,3.92%,7.45%,"2,095  3.80%"
26,"1,931",3.78%,93.11%,143,3.59%,6.89%,"2,074  3.76%"
27,"1,951",3.82%,92.99%,147,3.69%,7.01%,"2,098  3.81%"
28,"1,812",3.54%,92.64%,144,3.62%,7.36%,"1,956  3.55%"
29,"1,784",3.49%,91.82%,159,3.99%,8.18%,"1,943  3.53%"
30,"1,686",3.30%,91.88%,149,3.74%,8.12%,"1,835  3.33%"
31,"1,609",3.15%,91.32%,153,3.84%,8.68%,"1,762  3.20%"
32,"1,493",2.92%,90.32%,160,4.02%,9.68%,"1,653  3.00%"
33,"1,561",3.05%,92.04%,135,3.39%,7.96%,"1,696  3.08%"
34,"1,380",2.70%,89.96%,154,3.87%,10.04%,"1,534  2.78%"
35,"1,393",2.72%,91.40%,131,3.29%,8.60%,"1,524  2.77%"
36,"1,374",2.69%,92.09%,118,2.96%,7.91%,"1,492  2.71%"
37,"1,324",2.59%,91.44%,124,3.11%,8.56%,"1,448  2.63%"
38,"1,251",2.45%,91.58%,115,2.89%,8.42%,"1,366  2.48%"
39,"1,160",2.27%,92.28%,97,2.44%,7.72%,"1,257  2.28%"
40,"1,123",2.20%,90.86%,113,2.84%,9.14%,"1,236  2.24%"
41,"1,007",1.97%,91.21%,97,2.44%,8.79%,"1,104  2.00%"
42,904,1.77%,92.81%,70,1.76%,7.19%,974  1.77%
43,846,1.65%,91.36%,80,2.01%,8.64%,926  1.68%
44,763,1.49%,92.15%,65,1.63%,7.85%,828  1.50%
45,787,1.54%,91.51%,73,1.83%,8.49%,860  1.56%
46,759,1.48%,90.04%,84,2.11%,9.96%,843  1.53%
47,733,1.43%,91.40%,69,1.73%,8.60%,802  1.46%
48,713,1.39%,91.53%,66,1.66%,8.47%,779  1.41%
49,638,1.25%,91.40%,60,1.51%,8.60%,698  1.27%
50,578,1.13%,92.33%,48,1.21%,7.67%,626  1.14%
51,490,0.96%,92.45%,40,1.00%,7.55%,530  0.96%
52,544,1.06%,92.52%,44,1.10%,7.48%,588  1.07%
53,498,0.97%,91.38%,47,1.18%,8.62%,545  0.99%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
54,426,0.83%,92.41%,35,0.88%,7.59%,461  0.84%
55,417,0.82%,94.13%,26,0.65%,5.87%,443  0.80%
56,335,0.66%,90.79%,34,0.85%,9.21%,369  0.67%
57,313,0.61%,94.85%,17,0.43%,5.15%,330  0.60%
58,261,0.51%,94.57%,15,0.38%,5.43%,276  0.50%
59,217,0.42%,91.95%,19,0.48%,8.05%,236  0.43%
60,195,0.38%,94.20%,12,0.30%,5.80%,207  0.38%
61,181,0.35%,95.26%,9,0.23%,4.74%,190  0.34%
62,122,0.24%,92.42%,10,0.25%,7.58%,132  0.24%
63,115,0.22%,95.83%,5,0.13%,4.17%,120  0.22%
64,94,0.18%,94.95%,5,0.13%,5.05%,99  0.18%
65,59,0.12%,95.16%,3,0.08%,4.84%,62  0.11%
66,58,0.11%,96.67%,2,0.05%,3.33%,60  0.11%
67,50,0.10%,98.04%,1,0.03%,1.96%,51  0.09%
68,40,0.08%,95.24%,2,0.05%,4.76%,42  0.08%
